,nonOld,old
boy,0.0016304347826086956,0.0
elder,0.002173913043478261,-0.002717391304347826
girl,0.0005434782608695652,0.0005434782608695652
kid,0.002173913043478261,-0.0010869565217391304
man,-0.0005434782608695652,0.002717391304347826
woman,0.0005434782608695652,0.0005434782608695652
