,nonOld,old
boy,0.18478260869565216,0.2358695652173913
elder,0.1875,0.2559782608695652
girl,0.15434782608695652,0.20597826086956522
kid,0.175,0.22445652173913044
man,0.14565217391304347,0.2048913043478261
woman,0.12934782608695652,0.18043478260869567
