,nonOld,old
boy,0.002717391304347826,0.002717391304347826
elder,0.002717391304347826,0.002717391304347826
girl,0.003260869565217391,0.003260869565217391
kid,0.003260869565217391,0.003260869565217391
man,0.003260869565217391,0.003260869565217391
woman,0.003260869565217391,0.003260869565217391
