,highSES,lowSES
bartender,0.01078088578088578,-0.0168997668997669
cashier,0.009035266686097347,-0.01486447099970854
chemical engineer,0.012237762237762238,-0.015734265734265736
chemist,0.013403263403263404,-0.010198135198135198
construction worker,0.00641025641025641,-0.018648018648018648
dentist,0.011370262390670554,-0.009329446064139942
farm worker,0.005536130536130536,-0.018356643356643356
janitor,0.007284382284382284,-0.007867132867132868
judge,0.01078088578088578,-0.018356643356643356
lawyer,0.008743806470416789,-0.009909647333139027
line cook,0.01252913752913753,-0.009324009324009324
optometrist,0.009324009324009324,-0.013986013986013986
parking attendant,0.010492567764500145,-0.02098513552900029
pharmacist,0.0061206645292917515,-0.013115709705625183
physician,0.015738851646750218,-0.01632177207811134
physics teacher,0.013403263403263404,-0.009906759906759906
professor,0.015734265734265736,-0.009615384615384616
psychologist,0.013115709705625183,-0.016904692509472456
receptionist,0.008158508158508158,-0.02097902097902098
sales clerk,0.009618187117458467,-0.02156805596036141
scientist,0.012241329058583503,-0.016030311862430778
server,0.015151515151515152,-0.018648018648018648
taxi driver,0.009032634032634032,-0.01252913752913753
truck driver,0.0136986301369863,-0.011075488195861264
