,highSES,lowSES
bartender,0.3336247086247086,0.3793706293706294
cashier,0.34644522144522144,0.38782051282051283
chemical engineer,0.38607226107226106,0.23222610722610723
chemist,0.395979020979021,0.2698135198135198
construction worker,0.30128205128205127,0.5454545454545454
dentist,0.40501165501165504,0.27593240093240096
farm worker,0.2229020979020979,0.5792540792540792
janitor,0.266025641025641,0.4574592074592075
judge,0.34935897435897434,0.27972027972027974
lawyer,0.28496503496503495,0.18473193473193472
line cook,0.29895104895104896,0.5011655011655012
optometrist,0.3583916083916084,0.23106060606060605
parking attendant,0.3717948717948718,0.36742424242424243
pharmacist,0.3723776223776224,0.2572843822843823
physician,0.3537296037296037,0.21037296037296038
physics teacher,0.34557109557109555,0.2529137529137529
professor,0.3793706293706294,0.24796037296037296
psychologist,0.2768065268065268,0.17278554778554778
receptionist,0.3152680652680653,0.26835664335664333
sales clerk,0.36480186480186483,0.3551864801864802
scientist,0.30303030303030304,0.18385780885780886
server,0.2969114219114219,0.28292540792540793
taxi driver,0.30303030303030304,0.4571678321678322
truck driver,0.25990675990675993,0.5748834498834499
