,highSES,lowSES
bartender,0.31847319347319347,0.31847319347319347
cashier,0.29632867132867136,0.29632867132867136
chemical engineer,0.18385780885780886,0.18385780885780886
chemist,0.2680652680652681,0.2680652680652681
construction worker,0.4117132867132867,0.4117132867132867
dentist,0.31614219114219116,0.31614219114219116
farm worker,0.418997668997669,0.418997668997669
janitor,0.30477855477855476,0.30477855477855476
judge,0.21124708624708624,0.21124708624708624
lawyer,0.17832167832167833,0.17832167832167833
line cook,0.3974358974358974,0.3974358974358974
optometrist,0.1856060606060606,0.1856060606060606
parking attendant,0.32575757575757575,0.32575757575757575
pharmacist,0.2878787878787879,0.2878787878787879
physician,0.30099067599067597,0.30099067599067597
physics teacher,0.24271561771561773,0.24271561771561773
professor,0.368006993006993,0.368006993006993
psychologist,0.11276223776223776,0.11276223776223776
receptionist,0.2875874125874126,0.2875874125874126
sales clerk,0.3298368298368298,0.3298368298368298
scientist,0.18502331002331002,0.18502331002331002
server,0.2931235431235431,0.2931235431235431
taxi driver,0.4224941724941725,0.4224941724941725
truck driver,0.42365967365967366,0.42365967365967366
