,highSES,lowSES
bartender,0.030885780885780884,-0.03467365967365967
cashier,0.022435897435897436,-0.023892773892773892
chemical engineer,0.034382284382284384,-0.036421911421911424
chemist,0.0236013986013986,-0.03409090909090909
construction worker,0.02564102564102564,-0.024184149184149184
dentist,0.02564102564102564,-0.03991841491841492
farm worker,0.01893939393939394,-0.0168997668997669
janitor,0.013403263403263404,-0.01893939393939394
judge,0.022727272727272728,-0.037587412587412584
lawyer,0.015734265734265736,-0.019230769230769232
line cook,0.022144522144522144,-0.03205128205128205
optometrist,0.019813519813519812,-0.023892773892773892
parking attendant,0.036421911421911424,-0.039627039627039624
pharmacist,0.029137529137529136,-0.03467365967365967
physician,0.035547785547785545,-0.040501165501165504
physics teacher,0.023892773892773892,-0.023310023310023312
professor,0.02768065268065268,-0.030011655011655012
psychologist,0.024766899766899768,-0.025932400932400932
receptionist,0.016317016317016316,-0.0168997668997669
sales clerk,0.026223776223776224,-0.02972027972027972
scientist,0.024475524475524476,-0.02972027972027972
server,0.022727272727272728,-0.03146853146853147
taxi driver,0.030303030303030304,-0.027389277389277388
truck driver,0.02156177156177156,-0.022144522144522144
