,highSES,lowSES
bartender,0.1657925407925408,-0.1657925407925408
cashier,0.15967365967365968,-0.15967365967365968
chemical engineer,0.1386946386946387,-0.1386946386946387
chemist,0.15938228438228438,-0.15938228438228438
construction worker,0.1252913752913753,-0.1252913752913753
dentist,0.13607226107226109,-0.13607226107226109
farm worker,0.09294871794871795,-0.09294871794871795
janitor,0.09120046620046621,-0.09120046620046621
judge,0.15646853146853146,-0.15646853146853146
lawyer,0.10606060606060606,-0.10606060606060606
line cook,0.12179487179487179,-0.12179487179487179
optometrist,0.1453962703962704,-0.1453962703962704
parking attendant,0.1488927738927739,-0.1488927738927739
pharmacist,0.16987179487179488,-0.16987179487179488
physician,0.11013986013986014,-0.11013986013986014
physics teacher,0.13636363636363635,-0.13636363636363635
professor,0.15297202797202797,-0.15297202797202797
psychologist,0.07546620046620046,-0.07546620046620046
receptionist,0.13257575757575757,-0.13257575757575757
sales clerk,0.15763403263403264,-0.15763403263403264
scientist,0.10168997668997669,-0.10168997668997669
server,0.12296037296037296,-0.12296037296037296
taxi driver,0.09586247086247086,-0.09586247086247086
truck driver,0.08828671328671328,-0.08828671328671328
