,highSES,lowSES
bartender,0.15763403263403264,0.16317016317016317
cashier,0.19143356643356643,0.19842657342657344
chemical engineer,0.28467365967365965,0.20745920745920746
chemist,0.3245920745920746,0.23484848484848486
construction worker,0.2677738927738928,0.3581002331002331
dentist,0.4417249417249417,0.351981351981352
farm worker,0.3126456876456876,0.41025641025641024
janitor,0.23834498834498835,0.3324592074592075
judge,0.2762237762237762,0.256993006993007
lawyer,0.24213286713286714,0.1888111888111888
line cook,0.24417249417249418,0.3074009324009324
optometrist,0.1786130536130536,0.1282051282051282
parking attendant,0.25874125874125875,0.2770979020979021
pharmacist,0.2089160839160839,0.1590909090909091
physician,0.17744755244755245,0.1258741258741259
physics teacher,0.3371212121212121,0.26515151515151514
professor,0.40967365967365965,0.3132284382284382
psychologist,0.10547785547785547,0.0877039627039627
receptionist,0.07196969696969698,0.06963869463869464
sales clerk,0.23135198135198135,0.2266899766899767
scientist,0.2631118881118881,0.1993006993006993
server,0.2718531468531469,0.25524475524475526
taxi driver,0.24825174825174826,0.28234265734265734
truck driver,0.2196969696969697,0.28292540792540793
