,highSES,lowSES
bartender,0.05829204313611192,0.05712620227338968
cashier,0.05623543123543123,0.05827505827505827
chemical engineer,0.09906759906759907,0.08187645687645688
chemist,0.09294871794871795,0.07925407925407925
construction worker,0.06876456876456877,0.08333333333333333
dentist,0.0842074592074592,0.07226107226107226
farm worker,0.0777972027972028,0.09877622377622378
janitor,0.07051282051282051,0.07983682983682984
judge,0.08391608391608392,0.07255244755244755
lawyer,0.09382284382284382,0.07925407925407925
line cook,0.07051282051282051,0.07721445221445221
optometrist,0.07634032634032634,0.07226107226107226
parking attendant,0.06351981351981352,0.052738927738927736
pharmacist,0.08158508158508158,0.06701631701631702
physician,0.09673659673659674,0.0780885780885781
physics teacher,0.10984848484848485,0.09120046620046621
professor,0.09294871794871795,0.07663170163170163
psychologist,0.09120046620046621,0.07663170163170163
receptionist,0.06351981351981352,0.06060606060606061
sales clerk,0.07517482517482517,0.06555944055944056
scientist,0.08886946386946387,0.07546620046620046
server,0.055944055944055944,0.055944055944055944
taxi driver,0.060023310023310024,0.07196969696969698
truck driver,0.08041958041958042,0.10314685314685315
