,highSES,lowSES
bartender,0.5218531468531469,0.5218531468531469
cashier,0.6442307692307693,0.6442307692307693
chemical engineer,0.38432400932400934,0.38432400932400934
chemist,0.4784382284382284,0.4784382284382284
construction worker,0.7706876456876457,0.7706876456876457
dentist,0.3994755244755245,0.3994755244755245
farm worker,0.6858974358974359,0.6858974358974359
janitor,0.6733682983682984,0.6733682983682984
judge,0.36480186480186483,0.36480186480186483
lawyer,0.26252913752913754,0.26252913752913754
line cook,0.5504079254079254,0.5504079254079254
optometrist,0.38986013986013984,0.38986013986013984
parking attendant,0.5142773892773893,0.5142773892773893
pharmacist,0.4219114219114219,0.4219114219114219
physician,0.40034965034965037,0.40034965034965037
physics teacher,0.3884032634032634,0.3884032634032634
professor,0.49446386946386944,0.49446386946386944
psychologist,0.21503496503496503,0.21503496503496503
receptionist,0.5617715617715617,0.5617715617715617
sales clerk,0.47086247086247085,0.47086247086247085
scientist,0.30244755244755245,0.30244755244755245
server,0.42803030303030304,0.42803030303030304
taxi driver,0.736013986013986,0.736013986013986
truck driver,0.7636946386946387,0.7636946386946387
