,highSES,lowSES
bartender,0.050699300699300696,0.05623543123543123
cashier,0.06148018648018648,0.06847319347319347
chemical engineer,0.12062937062937062,0.043414918414918416
chemist,0.1381118881118881,0.04836829836829837
construction worker,0.05914918414918415,0.14947552447552448
dentist,0.17715617715617715,0.08741258741258741
farm worker,0.07167832167832168,0.1692890442890443
janitor,0.04807692307692308,0.14219114219114218
judge,0.09848484848484848,0.07925407925407925
lawyer,0.09848484848484848,0.04516317016317016
line cook,0.06031468531468531,0.12354312354312354
optometrist,0.07634032634032634,0.025932400932400932
parking attendant,0.08012820512820513,0.09848484848484848
pharmacist,0.08624708624708624,0.036421911421911424
physician,0.07634032634032634,0.024766899766899768
physics teacher,0.13636363636363635,0.06439393939393939
professor,0.1687062937062937,0.07226107226107226
psychologist,0.04108391608391608,0.023310023310023312
receptionist,0.024766899766899768,0.022435897435897436
sales clerk,0.07867132867132867,0.07400932400932402
scientist,0.10897435897435898,0.04516317016317016
server,0.09615384615384616,0.07954545454545454
taxi driver,0.07138694638694638,0.10547785547785547
truck driver,0.05215617715617716,0.11538461538461539
