,highSES,lowSES
bartender,0.08391608391608392,0.07604895104895106
cashier,0.10576923076923077,0.0979020979020979
chemical engineer,0.1182983682983683,0.09586247086247086
chemist,0.11800699300699301,0.09178321678321678
construction worker,0.11655011655011654,0.13956876456876458
dentist,0.12354312354312354,0.1046037296037296
farm worker,0.0946969696969697,0.11946386946386946
janitor,0.1048951048951049,0.1215034965034965
judge,0.11421911421911422,0.09994172494172494
lawyer,0.10547785547785547,0.09207459207459208
line cook,0.09906759906759907,0.11072261072261072
optometrist,0.0844988344988345,0.07109557109557109
parking attendant,0.09761072261072261,0.09382284382284382
pharmacist,0.09615384615384616,0.08304195804195805
physician,0.09557109557109557,0.08362470862470862
physics teacher,0.09557109557109557,0.07400932400932402
professor,0.12033799533799534,0.09120046620046621
psychologist,0.08886946386946387,0.07896270396270397
receptionist,0.08682983682983683,0.07226107226107226
sales clerk,0.09615384615384616,0.08566433566433566
scientist,0.0944055944055944,0.07342657342657342
server,0.10314685314685315,0.09090909090909091
taxi driver,0.08508158508158509,0.09149184149184149
truck driver,0.10081585081585082,0.12645687645687645
