,highSES,lowSES
bartender,1.1861888111888113,1.2316433566433567
cashier,1.1051864801864801,1.1631701631701632
chemical engineer,1.2747668997668997,1.1622960372960374
chemist,1.2972027972027973,1.1590909090909092
construction worker,1.1943473193473193,1.275058275058275
dentist,1.2631118881118881,1.1765734265734267
farm worker,1.1486013986013985,1.2263986013986015
janitor,1.094988344988345,1.1716200466200466
judge,1.2546620046620047,1.1710372960372961
lawyer,1.1946386946386947,1.1121794871794872
line cook,1.1864801864801864,1.2514568764568765
optometrist,1.2313519813519813,1.13490675990676
parking attendant,1.0996503496503496,1.1337412587412588
pharmacist,1.2593240093240092,1.1934731934731935
physician,1.2727272727272727,1.1783216783216783
physics teacher,1.2042540792540792,1.1165501165501166
professor,1.2654428904428905,1.1602564102564104
psychologist,1.1733682983682985,1.1395687645687647
receptionist,1.1477272727272727,1.1416083916083917
sales clerk,1.150932400932401,1.162004662004662
scientist,1.222902097902098,1.0891608391608392
server,1.1436480186480187,1.150058275058275
taxi driver,1.1908508158508158,1.2042540792540792
truck driver,1.169871794871795,1.2435897435897436
