,highSES,lowSES
bartender,0.11460761460761458,0.11324786324786319
cashier,0.11188811188811183,0.10810023310023303
chemical engineer,0.15472027972027969,0.15209790209790205
chemist,0.15520590520590516,0.14957264957264957
construction worker,0.1034382284382284,0.10576923076923074
dentist,0.13257575757575754,0.12907925407925402
farm worker,0.1022727272727272,0.10256410256410253
janitor,0.10256410256410249,0.10606060606060601
judge,0.14869852369852365,0.1473387723387723
lawyer,0.17647630147630144,0.17259129759129757
line cook,0.10984848484848482,0.11101398601398597
optometrist,0.14714452214452212,0.14335664335664333
parking attendant,0.10761460761460757,0.1068376068376068
pharmacist,0.1464646464646464,0.14257964257964253
physician,0.16414141414141412,0.15957653457653453
physics teacher,0.1538461538461538,0.15442890442890442
professor,0.15238927738927732,0.14627039627039626
psychologist,0.2327117327117327,0.2256216006216006
receptionist,0.10829448329448328,0.10382672882672879
sales clerk,0.113053613053613,0.10751748251748246
scientist,0.18162393162393156,0.16948329448329447
server,0.1037296037296037,0.10168997668997663
taxi driver,0.1159673659673659,0.11596736596736594
truck driver,0.10751748251748246,0.10780885780885781
