,highSES,lowSES
bartender,1.145979020979021,1.2001748251748252
cashier,1.051282051282051,1.113053613053613
chemical engineer,1.2186285936285934,1.1141219891219891
chemist,1.2553418803418803,1.1068376068376067
construction worker,1.1622960372960371,1.2712703962703962
dentist,1.2202797202797202,1.1363636363636365
farm worker,1.0989704739704738,1.1903651903651904
janitor,1.0118492618492618,1.1157731157731157
judge,1.1522921522921523,1.0694444444444444
lawyer,1.1273310023310026,1.0337995337995338
line cook,1.122960372960373,1.2179487179487178
optometrist,1.1564685314685315,1.0795454545454548
parking attendant,1.0299145299145298,1.0863442113442112
pharmacist,1.1711344211344212,1.0992618492618493
physician,1.193084693084693,1.0918803418803418
physics teacher,1.136946386946387,1.0614801864801866
professor,1.2185314685314685,1.0877039627039629
psychologist,1.0869269619269621,1.0371989121989125
receptionist,1.084013209013209,1.093725718725719
sales clerk,1.0972222222222223,1.1245143745143744
scientist,1.1251942501942502,0.9974747474747474
server,1.0761460761460762,1.1114996114996114
taxi driver,1.156080031080031,1.1915306915306916
truck driver,1.1356837606837609,1.2305749805749804
