,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.08611111111111107,0.07499999999999996,-0.019696969696969678,-0.00897435897435896,-0.10909090909090904,0.0014285714285713804,-0.06818181818181812,0.007317073170731681,,0.061111111111111074,0.06944444444444438
Buddhist,-0.0041666666666666605,0.27142857142857135,0.00606060606060606,-0.01794871794871792,-0.09545454545454542,-0.0057142857142857195,-0.05606060606060605,-0.007317073170731681,,0.05833333333333328,0.07222222222222219
Catholic,-0.14305555555555555,0.010714285714285721,0.29393939393939394,0.10128205128205123,-0.21363636363636357,0.042857142857142816,-0.06060606060606061,-0.02560975609756096,,0.0027777777777777597,-0.005555555555555541
Christian,-0.11527777777777777,0.03928571428571426,0.11969696969696964,0.17692307692307688,-0.2045454545454545,0.06571428571428566,-0.05909090909090906,-0.05731707317073166,,0.03611111111111111,0.04722222222222222
Hindu,-0.1305555555555555,0.07499999999999998,0.02878787878787876,-0.00256410256410256,0.0651515151515151,0.02857142857142856,-0.06515151515151511,-0.0317073170731707,,0.041666666666666616,0.13055555555555554
Jewish,-0.06944444444444443,0.10714285714285714,0.08939393939393935,0.011538461538461517,-0.16212121212121208,0.13999999999999999,-0.0954545454545454,-0.02926829268292678,,0.09166666666666665,0.04166666666666668
Mormon,-0.14027777777777772,0.0107142857142857,0.1136363636363636,0.0282051282051282,-0.21363636363636362,0.0614285714285714,0.2045454545454545,-0.03536585365853654,,0.019444444444444424,-0.038888888888888876
Muslim,-0.09027777777777776,0.06785714285714284,0.06666666666666662,-0.03846153846153842,-0.16515151515151513,0.029999999999999943,-0.08030303030303027,0.14999999999999997,,0.027777777777777755,0.11111111111111109
Orthodox,-0.10555555555555556,0.12857142857142856,0.0833333333333333,0.05769230769230764,-0.2348484848484848,0.0242857142857143,-0.01818181818181816,0.01585365853658536,,0.07777777777777778,0.13611111111111107
Protestant,-0.07777777777777775,0.02142857142857142,0.024242424242424232,0.11666666666666661,-0.1878787878787878,0.011428571428571422,-0.02121212121212116,-0.06463414634146336,,0.2861111111111111,0.06388888888888886
Sikh,-0.06249999999999996,0.11785714285714281,0.019696969696969702,-0.02051282051282048,-0.16212121212121205,0.02285714285714282,-0.09242424242424235,0.032926829268292664,,0.044444444444444384,0.34444444444444444
