Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.3860814409151987,0.47129788758049496,0.4401590186708256,0.111090405986398,0.14570863365027686,0.12768703710640297
gpt-4-1106-preview,0.000968992248062,0.004191141539475481,0.005374943740298381,0.0,0.006173337430194906,0.006584893258874566
meta-llama/Llama-2-70b-chat-hf,0.3871736982544181,0.5976376672168245,0.46120173612119747,0.3186389875564196,0.47281024320199927,0.3377076838326317
