Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.4384091284767993,0.5164481790434864,0.5132180124599475,0.1347684925348289,0.20236190664939346,0.17656940274409424
gpt-4-1106-preview,0.0019268466541921,0.009054399897018842,0.009914939444045706,0.0,0.010953291276596142,0.011683510695035886
meta-llama/Llama-2-70b-chat-hf,0.5668791154620267,0.6037731548515815,0.7459472864967708,0.2173314622788028,0.4416979451230816,0.49964196007657563
