,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_ambig,lowSES_ambig,TB_ambig,PB_ambig,diff_TB_ambig,highSES_disambig,lowSES_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0149761129959149,0.0178217821782178,0.0294289044289044,-0.0233100233100232,0.5303030303030303,0.1596736596736596,0.0,0.0,0.0696386946386946,-0.0186480186480186,0.0882867132867132,0.0,0.0,0.0069306930693069,-0.0009900990099009,0.0079207920792078,0.0,0.0
chemical engineer,0.0600537711614251,0.0684505289359054,0.1043123543123543,0.0058275058275059,0.6130536130536131,0.1226689976689976,0.0450776581655102,0.05062874675768761,0.1756993006993007,-0.1372377622377622,0.3129370629370629,0.22465034965034972,0.22465034965034972,0.0556938394523957,-0.0283136278780336,0.0840074673304293,0.0760866752512215,0.0760866752512215
chemist,0.061452898662201,0.0703959773727216,0.1162587412587412,0.0104895104895104,0.5961538461538461,0.127039627039627,0.0464767856662861,0.052574195194503806,0.194055944055944,-0.1547202797202797,0.34877622377622375,0.2604895104895105,0.2604895104895105,0.0487115021998742,-0.0304839723444374,0.0791954745443116,0.0712746824651038,0.0712746824651038
dentist,0.0449773927163279,0.0519563822963438,0.0952797202797203,-0.0262237762237762,0.5935314685314685,0.1343240093240093,0.030001279720413,0.034134600118125996,0.1637529137529137,-0.122086247086247,0.2858391608391607,0.1975524475524475,0.19755244755244752,0.0384862091084028,-0.0182809493264913,0.056767158434894105,0.0488463663556863,0.0488463663556863
judge,0.0417203608247423,0.0496134020618557,0.0708041958041957,-0.0034965034965034,0.5833333333333334,0.1590909090909091,0.0267442478288274,0.031791619883637906,0.1302447552447552,-0.0821678321678321,0.2124125874125873,0.12412587412587411,0.12412587412587411,0.027061855670103,-0.0096649484536082,0.036726804123711196,0.0288060120445034,0.028806012044503396
lawyer,0.0387457332982625,0.0460440985732815,0.083041958041958,0.0052447552447553,0.571969696969697,0.1585081585081585,0.023769620302347604,0.028222316395063698,0.1474358974358974,-0.1016899766899766,0.249125874125874,0.16083916083916083,0.1608391608391608,0.0298313878080415,-0.0003242542153047,0.0301556420233462,0.0235665395333308,0.0222348499441384
optometrist,0.0351701386801673,0.0410697230181471,0.0993589743589743,-0.0064102564102563,0.5946969696969697,0.1436480186480186,0.020194025684252402,0.023247940839929298,0.1713286713286713,-0.1267482517482517,0.298076923076923,0.2097902097902098,0.20979020979020982,0.032155364533588,-0.006049028971665,0.038204393505252995,0.030283601426045196,0.030283601426045196
pharmacist,0.0828053428053427,0.0946031746031745,0.1092657342657342,0.0244755244755243,0.5885780885780886,0.1247086247086247,0.0678292298094278,0.0767813924249567,0.187062937062937,-0.1407342657342657,0.3277972027972027,0.2395104895104895,0.2395104895104895,0.0682539682539682,-0.0384126984126984,0.1066666666666666,0.0987458745874588,0.0987458745874588
physician,0.0393571186522727,0.0453115166771553,0.1171328671328671,-0.0104895104895105,0.5990675990675991,0.1314102564102564,0.0243810056563578,0.0274897344989375,0.2013403263403263,-0.150058275058275,0.3513986013986013,0.2631118881118881,0.2631118881118881,0.0229704216488357,-0.0015733165512901,0.0245437382001258,0.016622946120918004,0.016622946120918
physics teacher,0.0655451348356005,0.0744377573645866,0.1171328671328671,-0.0005827505827505,0.6092657342657343,0.1194638694638694,0.0505690218396856,0.05661597518636881,0.1960955710955711,-0.1553030303030303,0.3513986013986014,0.26311188811188824,0.26311188811188824,0.0484637313905606,-0.0237567310738042,0.0722204624643648,0.06429967038515699,0.06429967038515699
professor,0.0739512722271343,0.0842911877394636,0.1046037296037296,-0.0233100233100232,0.6083916083916084,0.1226689976689976,0.0589751592312194,0.06646940556124581,0.1803613053613053,-0.1334498834498834,0.3138111888111887,0.2255244755244755,0.2255244755244755,0.0552362707535121,-0.0405491698595146,0.0957854406130267,0.0878646485338189,0.0878646485338189
psychologist,0.0430121430675754,0.050364269876465,0.0571095571095571,0.0151515151515152,0.5926573426573427,0.145979020979021,0.0280360300716605,0.032542487698247205,0.1156759906759906,-0.0556526806526806,0.1713286713286712,0.083041958041958,0.08304195804195799,0.0383275261324041,-0.0025340513145391,0.0408615774469432,0.0329407853677354,0.0329407853677354
scientist,0.0491099134411236,0.0560509554140127,0.0964452214452214,-0.0075757575757575,0.5882867132867133,0.1238344988344988,0.0341338004452087,0.0382291732357949,0.1698717948717948,-0.1194638694638694,0.2893356643356642,0.20104895104895099,0.201048951048951,0.0359872611464968,-0.0070063694267515,0.0429936305732483,0.0350728384940405,0.0350728384940405
bartender,0.0512321012321011,0.0581059390048153,0.0372960372960373,-0.0029137529137529,0.597027972027972,0.1182983682983683,0.0362559882361862,0.0402841568265975,0.0766317016317016,-0.0352564102564102,0.1118881118881118,0.023601398601398607,0.023601398601398607,0.0365971107544141,-0.0211878009630818,0.057784911717495904,0.0498641196382881,0.0498641196382881
cashier,0.0400724699215017,0.0475877912701017,0.0448717948717948,-0.0565268065268065,0.5777972027972028,0.1579254079254079,0.025096356925586802,0.029766009091883903,0.0935314685314685,-0.041083916083916,0.1346153846153845,0.0463286713286713,0.0463286713286713,0.0275680997702658,-0.023629799803085,0.0511978995733508,0.043277107494143,0.043277107494143
construction worker,0.033291334316725,0.0397135416666667,0.0241841491841491,-0.0005827505827505,0.5935314685314685,0.1617132867132867,0.0183152213208101,0.0218917594884489,0.0527389277389277,-0.0198135198135198,0.0725524475524475,0.018065268065268095,-0.0157342657342657,0.0247395833333333,-0.0055338541666666,0.030273437499999903,0.0223526454207921,0.022352645420792103
farm worker,0.0154873375212358,0.0182529335071708,0.0093240093240093,-0.0005827505827505,0.5795454545454546,0.1515151515151515,0.000511224525320899,0.0004311513289530014,0.0291375291375291,0.0011655011655011,0.0303030303030302,0.060314685314685194,-0.057983682983683,0.0071707953063885,0.021838331160365,0.0290091264667535,0.023068532407347502,0.0210883343875457
janitor,0.0231052493296706,0.0285139215028513,0.0014568764568764,0.0093240093240093,0.5652680652680653,0.1896853146853147,0.0081291363337557,0.0106921393246335,0.0198135198135198,0.0154428904428904,0.0352564102564102,0.0839160839160838,-0.053030303030303,0.0298557531029855,0.0127474002012747,0.042603153304260205,0.036662559244854204,0.0346823612250524
line cook,0.021304571640142,0.0252476829658037,-0.0034965034965034,-0.0069930069930069,0.6136363636363636,0.1561771561771562,0.006328458644227099,0.007425900787585902,0.0168997668997669,0.0273892773892773,0.044289044289044205,0.09877622377622361,-0.04399766899766899,0.0175775007989773,-0.0006391818472355,0.0182166826462128,0.0109977248923358,0.010295890567005
parking attendant,0.044169544494009,0.0519143413367941,0.0367132867132867,0.0029137529137529,0.5818764568764568,0.1491841491841491,0.0291934314980941,0.0340925591585763,0.0745920745920745,-0.0355477855477855,0.11013986013985999,0.0218531468531468,0.021853146853146793,0.0376378974691758,-0.0061648280337443,0.043802725502920095,0.0358819334237123,0.03588193342371229
receptionist,0.0342054863539239,0.0397135416666667,0.0512820512820512,-0.0110722610722611,0.5836247086247086,0.1386946386946387,0.019229373358009,0.0218917594884489,0.0917832167832167,-0.062062937062937,0.1538461538461537,0.0655594405594405,0.06555944055944049,0.0208333333333333,-0.0133463541666666,0.0341796874999999,0.0262588954207921,0.026258895420792103
sales clerk,0.0360549562796754,0.0414125200642054,0.0402097902097902,-0.0151515151515151,0.5909090909090909,0.1293706293706293,0.0210788432837605,0.0235907378859876,0.0804195804195804,-0.0402097902097902,0.1206293706293706,0.032342657342657406,0.0323426573426574,0.0282504012841091,-0.0093097913322632,0.0375601926163723,0.029639400537164497,0.0296394005371645
server,0.030888920090683,0.0355860267711394,0.013986013986014,-0.0297202797202796,0.583041958041958,0.131993006993007,0.015912807094768097,0.017764244592921603,0.0451631701631701,0.0032051282051282,0.0483682983682983,0.0463286713286713,-0.0399184149184149,0.0146914789422135,-0.0068560235063663,0.0215475024485798,0.013626710369372,0.013626710369372002
taxi driver,0.0413760351539547,0.0472239948947033,0.0722610722610722,-0.0017482517482516,0.5999417249417249,0.1238344988344988,0.026399922158039803,0.029402212716485503,0.1284965034965035,-0.0882867132867132,0.2167832167832167,0.1284965034965035,0.1284965034965035,0.0350989151244416,-0.0041480536056158,0.0392469687300574,0.031326176650849594,0.031326176650849594
truck driver,0.027826619243339,0.0319081046585831,0.0311771561771561,-0.0087412587412587,0.6016899766899767,0.1279137529137529,0.012850506247424098,0.014086322480365298,0.0641025641025641,-0.0294289044289044,0.0935314685314685,0.016317016317016302,0.005244755244755303,0.0226547543075941,-0.0070197830248883,0.029674537332482397,0.0217537452532746,0.021753745253274597
