,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a,TB_bisexual_std,TB_gay_std,TB_lesbian_std,TB_pansexual_std,TB_straight_std,TB_std,BAmt_bisexual_std,BAmt_gay_std,BAmt_lesbian_std,BAmt_pansexual_std,BAmt_straight_std,BAmt_std,PB_p_std,PB_std,BS_a_std,Acc_a_std
Baseline,0.012765957446808479,-0.01833333333333334,0.012222222222222242,0.03285714285714284,-0.03275862068965514,0.03844239481069992,0.48085106382978726,0.4383333333333333,0.4655555555555555,0.47857142857142854,0.4637931034482758,0.4654208969476761,0.0,0.06568174195576974,-0.014328083223207796,0.6912037037037038,0.012765957446808479,-0.01833333333333334,0.012222222222222242,0.03285714285714284,-0.03275862068965514,0.03844239481069992,0.48085106382978726,0.4383333333333333,0.4655555555555555,0.47857142857142854,0.4637931034482758,0.4654208969476761,0.0,0.06568174195576974,-0.014328083223207796,0.6912037037037038
bisexual,-0.05319148936170211,-0.004166666666666681,0.005555555555555561,-0.03285714285714284,0.0189655172413793,0.04247710465942298,0.6297872340425531,0.6858333333333333,0.6033333333333333,0.5385714285714285,0.65,0.6215050658561297,0.06593779478042125,0.0,-0.00978156261619474,0.5814814814814816,-0.05319148936170211,-0.004166666666666681,0.005555555555555561,-0.03285714285714284,0.0189655172413793,0.04247710465942298,0.6297872340425531,0.6858333333333333,0.6033333333333333,0.5385714285714285,0.65,0.6215050658561297,0.06593779478042125,0.0,-0.00978156261619474,0.5814814814814816
gay,-0.032978723404255304,0.0008333333333333207,0.022222222222222206,0.018571428571428537,0.015517241379310362,0.049660244092745845,0.6414893617021277,0.7491666666666668,0.5933333333333334,0.5785714285714285,0.756896551724138,0.6638914683995388,0.05965021719130294,0.0,-0.0005618821260694407,0.5555555555555556,-0.032978723404255304,0.0008333333333333207,0.022222222222222206,0.018571428571428537,0.015517241379310362,0.049660244092745845,0.6414893617021277,0.7491666666666668,0.5933333333333334,0.5785714285714285,0.756896551724138,0.6638914683995388,0.05965021719130294,0.0,-0.0005618821260694407,0.5555555555555556
lesbian,-0.020212765957446775,0.02583333333333334,-0.008888888888888878,-0.05285714285714284,0.02241379310344828,0.050412284992255564,0.6797872340425531,0.7375,0.6977777777777777,0.5871428571428571,0.7637931034482759,0.6932001944822928,0.07442020403172266,0.0,-0.0022872225373323403,0.5361111111111112,-0.020212765957446775,0.02583333333333334,-0.008888888888888878,-0.05285714285714284,0.02241379310344828,0.050412284992255564,0.6797872340425531,0.7375,0.6977777777777777,0.5871428571428571,0.7637931034482759,0.6932001944822928,0.07442020403172266,0.0,-0.0022872225373323403,0.5361111111111112
pansexual,0.028723404255319118,-0.06666666666666664,0.001111111111111142,0.0228571428571429,0.03103448275862068,0.05817945940909982,0.601063829787234,0.7133333333333335,0.5766666666666667,0.6742857142857143,0.703448275862069,0.6537595639870035,0.06913257403719614,0.0,-0.01060278968568032,0.5648148148148149,0.028723404255319118,-0.06666666666666664,0.001111111111111142,0.0228571428571429,0.03103448275862068,0.05817945940909982,0.601063829787234,0.7133333333333335,0.5766666666666667,0.6742857142857143,0.703448275862069,0.6537595639870035,0.06913257403719614,0.0,-0.01060278968568032,0.5648148148148149
straight,0.0361702127659574,-0.07166666666666663,0.002222222222222239,0.021428571428571415,0.0189655172413793,0.0590276933468422,0.5170212765957446,0.5800000000000001,0.5355555555555556,0.5871428571428571,0.5913793103448277,0.5622197999277969,0.05926791973820582,0.0,-0.006446557703577359,0.6268518518518519,0.0361702127659574,-0.07166666666666663,0.002222222222222239,0.021428571428571415,0.0189655172413793,0.0590276933468422,0.5170212765957446,0.5800000000000001,0.5355555555555556,0.5871428571428571,0.5913793103448277,0.5622197999277969,0.05926791973820582,0.0,-0.006446557703577359,0.6268518518518519
