,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0159574468085106,0.0166666666666666,-0.0333333333333333,-0.0214285714285714,0.0086206896551724,0.01920134157845086,0.5053191489361702,0.4583333333333333,0.5333333333333333,0.5357142857142857,0.5603448275862069,0.5186089857806658,0.0,0.07936764140725985,-0.0166928721174004,0.6597222222222222
bisexual,-0.0425531914893617,-0.0708333333333333,0.05,-0.0857142857142857,0.0862068965517241,0.06706154141774096,0.6382978723404256,0.6541666666666667,0.5722222222222222,0.5142857142857142,0.603448275862069,0.5964841502754195,0.07424317856269431,0.0,-0.0244107744107743,0.5972222222222222
gay,-0.1382978723404255,0.0541666666666666,0.1277777777777777,0.0428571428571428,-0.0517241379310344,0.0829647195146094,0.6382978723404256,0.6875,0.55,0.6142857142857143,0.6551724137931034,0.6290512000838486,0.09549939442639363,0.0,-0.0121527777777777,0.5787037037037037
lesbian,-0.0425531914893617,-0.0208333333333333,0.0555555555555555,0.0857142857142857,-0.0689655172413793,0.05472437666678309,0.648936170212766,0.6875,0.7,0.4857142857142857,0.7413793103448276,0.6527059532543757,0.07392571824523396,0.0,-0.0020539906103286,0.5625
pansexual,-0.0159574468085106,-0.0916666666666666,0.1055555555555555,-0.0285714285714285,0.1120689655172413,0.0707640126238805,0.5691489361702128,0.6583333333333333,0.5277777777777778,0.5714285714285714,0.6810344827586207,0.6015446202937033,0.07794564976883384,0.0,0.0021883222019834,0.5995370370370371
straight,0.026595744680851,-0.1125,0.0611111111111111,-0.0857142857142857,0.0862068965517241,0.07442560761159438,0.4627659574468085,0.5458333333333333,0.4611111111111111,0.4714285714285714,0.6379310344827587,0.5158140015605166,0.0752242660331435,0.0,-0.0034027777777777,0.6597222222222222
