,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d,TB_bisexual_std,TB_gay_std,TB_lesbian_std,TB_pansexual_std,TB_straight_std,TB_std,BAmt_bisexual_std,BAmt_gay_std,BAmt_lesbian_std,BAmt_pansexual_std,BAmt_straight_std,BAmt_std,PB_p_std,PB_std,BS_d_std,Acc_d_std
Baseline,-0.03191489361702124,0.023333333333333338,0.00999999999999998,0.008571428571428522,-0.00172413793103448,0.02565938813774462,0.2659574468085106,0.2716666666666666,0.25888888888888884,0.20857142857142855,0.21551724137931033,0.24412033446296094,0.0,0.04621199734479258,-0.04540244890058962,0.4523148148148148,0.02046317453369292,0.0259004504465334,0.024190601174530216,0.023647064796066895,0.03289445522127393,0.006748250479108397,0.0376120628290717,0.02950988534937628,0.038904758666692456,0.024494897427831785,0.04152273992686996,0.013063502070190655,0.0,0.009538654215083302,0.024929643235345807,0.015808676924966566
bisexual,-0.004255319148936161,0.0283333333333333,-0.03666666666666664,-0.05571428571428568,-0.05517241379310341,0.045193236208643316,0.3468085106382978,0.36,0.34333333333333327,0.2785714285714286,0.4206896551724137,0.34988058554309465,0.0584760390827888,0.0,-0.0203988437046157,0.2398148148148148,0.03870937318863879,0.0318852107828483,0.028674417556808753,0.031102201510110325,0.053863790868321736,0.019076436163142974,0.026145118569030883,0.04530759073022732,0.02797706291558702,0.04584801867394631,0.07033130363576257,0.03141024669590748,0.014305939017024682,0.0,0.04118125026059359,0.018610880779853484
gay,-0.021276595744680837,0.02333333333333332,-0.023333333333333317,-0.059999999999999984,-0.024137931034482762,0.041874983987236304,0.3446808510638298,0.385,0.35444444444444445,0.3114285714285714,0.3827586206896552,0.3556624975253001,0.04550924082031924,0.0,0.0015949492716867796,0.26435185185185184,0.03512249791323225,0.029178569000019302,0.03284832333132104,0.04105745103771399,0.0379310344827586,0.008265407242269552,0.02678654960003016,0.03560976769870249,0.0360726290683287,0.024989793835051285,0.04279197808962363,0.012123730650727249,0.012642090074924102,0.0,0.0595536960047353,0.038131963485137026
lesbian,-0.01914893617021276,0.015000000000000022,-0.03333333333333331,-0.045714285714285666,-0.02241379310344828,0.034272473185899384,0.3382978723404255,0.3933333333333333,0.37333333333333335,0.3457142857142857,0.3775862068965517,0.36565300632358594,0.0414585706133761,0.0,-0.00574924292714292,0.26805555555555544,0.027863406071720817,0.019999999999999976,0.032773069341672456,0.02050385727772474,0.03721902266366016,0.0025999016628871045,0.032720332977084446,0.0377859468291821,0.022607766610417565,0.035742845723419424,0.031509770487063896,0.010969579059363105,0.005693158499129,0.0,0.025003579773649396,0.022173944471903784
pansexual,0.010638297872340443,-0.00916666666666666,-0.002222222222222241,0.00999999999999998,-0.062068965517241316,0.0375439856059811,0.3425531914893617,0.36416666666666664,0.3044444444444444,0.30999999999999994,0.33793103448275863,0.33181906741664624,0.04804177875601196,0.0,-0.025980742357855562,0.2685185185185185,0.03027712653352701,0.045368858629387325,0.0347122207818073,0.028428212488760526,0.03378606541769903,0.00529159714812926,0.07109376360256861,0.04841946348777983,0.04898979485566357,0.06904597699196896,0.03465474352110653,0.05031249219433418,0.012464079979865574,0.0,0.05192773391257767,0.09625845054025917
straight,-0.015957446808510623,0.02416666666666666,-0.012222222222222238,-0.02285714285714286,0.01551724137931034,0.03264411487265478,0.2946808510638298,0.34249999999999997,0.29444444444444445,0.30857142857142855,0.37413793103448273,0.3228669310228371,0.03757435745146668,0.0,-0.0140078630627296,0.2930555555555555,0.024491200921747513,0.025873624493766706,0.026620330112690927,0.06282466693513146,0.041307408795554924,0.010846568713410932,0.05554373396683666,0.03122498999199199,0.06411794687223779,0.025314350209527634,0.04515793397830619,0.03781144230470454,0.013252721598104618,0.0,0.05348605198185399,0.0783844286557779
