,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB
Baseline,-0.0159574468085106,-0.0166666666666666,0.0388888888888888,-0.0357142857142857,0.0517241379310344,0.03179028520187722,0.2606382978723404,0.2333333333333333,0.2166666666666666,0.1642857142857142,0.293103448275862,0.23360549208678325,0.0,0.05494583027635112
bisexual,-0.026595744680851,0.0458333333333333,-0.0055555555555555,-0.0642857142857142,-0.0775862068965517,0.043971310950401146,0.3670212765957447,0.4041666666666667,0.3388888888888889,0.2785714285714286,0.4741379310344827,0.3725572383514423,0.055092903143159844,0.0
gay,-0.0425531914893617,0.05,-0.0055555555555555,-0.0571428571428571,-0.0603448275862069,0.04311928635479624,0.3297872340425531,0.3666666666666666,0.3055555555555556,0.3142857142857143,0.3879310344827586,0.34084524100664965,0.05424087854755495,0.0
lesbian,0.0212765957446808,-0.0041666666666666,-0.0777777777777777,-0.0285714285714285,-0.0344827586206896,0.033255045476248635,0.3191489361702128,0.3625,0.3888888888888889,0.3571428571428571,0.4137931034482758,0.3682947571300469,0.05195009258288782,0.0
pansexual,0.0425531914893617,-0.0625,-0.0388888888888888,-0.0071428571428571,-0.043103448275862,0.03883767715939392,0.2872340425531915,0.3458333333333333,0.2611111111111111,0.25,0.2844827586206896,0.2857322491236651,0.061104152837461664,0.0
straight,-0.0053191489361702,0.0333333333333333,-0.0444444444444444,-0.0214285714285714,-0.0517241379310344,0.03124992721471074,0.2606382978723404,0.3333333333333333,0.2777777777777778,0.3214285714285714,0.396551724137931,0.31794594090999084,0.05234112427069132,0.0
