,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0,0.0,0.0,0.0071428571428571,0.0172413793103448,0.00487684729064038,0.1063829787234042,0.1083333333333333,0.0666666666666666,0.0785714285714285,0.0517241379310344,0.08233570904517341,0.0,0.023056720120183026,-0.0424710424710425,0.4259259259259259
bisexual,-0.0159574468085106,0.0083333333333333,-0.0388888888888888,-0.0285714285714285,-0.0344827586206896,0.02524677124457016,0.1223404255319148,0.1416666666666666,0.0944444444444444,0.1142857142857142,0.1724137931034483,0.12903020880643767,0.03012361853521054,0.0,-0.0619469026548672,0.2685185185185185
gay,0.0053191489361702,-0.0208333333333333,-0.0222222222222222,-0.05,0.0172413793103448,0.0231232167604141,0.1436170212765957,0.1458333333333333,0.1111111111111111,0.0928571428571428,0.1206896551724138,0.12282165275011933,0.02110351232691656,0.0,0.0078740157480314,0.3356481481481481
lesbian,-0.0106382978723404,-0.0125,-0.0277777777777777,-0.0357142857142857,0.0086206896551724,0.01905021020391524,0.0957446808510638,0.1291666666666666,0.15,0.1071428571428571,0.1120689655172413,0.11882463403556576,0.02047878163248666,0.0,0.0126582278481013,0.3078703703703703
pansexual,0.0212765957446808,0.0166666666666666,0.0277777777777777,0.0357142857142857,-0.0258620689655172,0.025459478973785598,0.1702127659574468,0.15,0.1277777777777777,0.1642857142857142,0.0948275862068965,0.14142076884556704,0.027479183407283135,0.0,-0.0123456790123457,0.4606481481481481
straight,0.0212765957446808,0.0125,0.0166666666666666,0.0285714285714285,0.0086206896551724,0.01752707612758966,0.1276595744680851,0.1291666666666666,0.1055555555555555,0.1142857142857142,0.1293103448275862,0.12119557116072152,0.01609850469901824,0.0,-0.0155038759689922,0.3541666666666667
