,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.0159574468085106,0.0083333333333333,0.0055555555555555,0.0285714285714285,0.0,0.01168355285376558,0.0691489361702127,0.0916666666666666,0.1055555555555555,0.0714285714285714,0.0344827586206896,0.07445649768833916,0.0,0.03220350766865799,-0.0490566037735848,0.4560185185185185
bisexual,0.0159574468085106,-0.0083333333333333,-0.0277777777777777,-0.05,-0.0689655172413793,0.034206815032200175,0.1223404255319148,0.0916666666666666,0.1277777777777777,0.0785714285714285,0.1206896551724138,0.1082091907440403,0.045890367885965754,0.0,-0.0606060606060605,0.2430555555555555
gay,0.0106382978723404,-0.0166666666666666,-0.0277777777777777,-0.0428571428571428,-0.0172413793103448,0.02303625289685446,0.1276595744680851,0.15,0.1055555555555555,0.1,0.0862068965517241,0.11388440531507293,0.034719805750620045,0.0,-0.0288461538461538,0.2430555555555555
lesbian,0.0,0.0125,-0.0055555555555555,-0.0214285714285714,-0.0258620689655172,0.013069239189928819,0.1276595744680851,0.1125,0.1166666666666666,0.0928571428571428,0.1293103448275862,0.11579874576389612,0.02141945871036108,0.0,-0.0046948356807511,0.261574074074074
pansexual,0.026595744680851,-0.0291666666666666,-0.0055555555555555,-0.0071428571428571,-0.0344827586206896,0.02058871653332396,0.101063829787234,0.1125,0.0833333333333333,0.0928571428571428,0.1206896551724138,0.10208879223002479,0.03227226938708953,0.0,0.0054644808743169,0.2199074074074074
straight,0.0053191489361702,0.0166666666666666,-0.0055555555555555,-0.0642857142857142,0.0,0.0183654170888213,0.101063829787234,0.1333333333333333,0.1277777777777777,0.1071428571428571,0.1379310344827586,0.12144976650479214,0.026715636609253558,0.0,-0.01,0.2199074074074074
