,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB
Baseline,-0.0425531914893617,0.0,0.0833333333333333,0.05,-0.1120689655172413,0.057591098067987255,0.4893617021276595,0.425,0.4611111111111111,0.4642857142857143,0.4913793103448275,0.4662275675738624,0.0,0.07290569937928701
bisexual,-0.0691489361702127,0.0166666666666666,-0.0388888888888888,0.0142857142857142,0.043103448275862,0.03641873085746886,0.601063829787234,0.65,0.55,0.5571428571428572,0.5258620689655172,0.5768137511791218,0.07127426661542577,0.0
gay,-0.026595744680851,-0.0666666666666666,0.0722222222222222,0.0571428571428571,-0.0086206896551724,0.04624963607355386,0.6436170212765957,0.7333333333333333,0.6722222222222223,0.5714285714285714,0.8017241379310345,0.6844650572383515,0.04086527151824288,0.0
lesbian,-0.0212765957446808,0.025,-0.0333333333333333,-0.1428571428571428,0.0603448275862069,0.05656237990427275,0.6276595744680851,0.75,0.6888888888888889,0.5714285714285714,0.8189655172413793,0.691388510405385,0.1056428396743877,0.0
pansexual,0.0319148936170212,0.0333333333333333,-0.0388888888888888,-0.0357142857142857,-0.0172413793103448,0.03141855617277476,0.648936170212766,0.6833333333333333,0.5611111111111111,0.5357142857142857,0.6724137931034483,0.620301738694989,0.0821131025166241,0.0
straight,0.026595744680851,-0.0958333333333333,0.1055555555555555,-0.0428571428571428,-0.0689655172413793,0.06796145873365238,0.5691489361702128,0.6791666666666667,0.55,0.6714285714285714,0.6379310344827587,0.6215350417496419,0.0646330165717546,0.0
