,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB
Baseline,0.0691489361702127,-0.0416666666666666,-0.0166666666666666,0.0857142857142857,-0.043103448275862,0.05126000069873872,0.4521276595744681,0.3833333333333333,0.4277777777777777,0.4142857142857143,0.3879310344827586,0.41309110389081044,0.0,0.06864582095983414
bisexual,-0.0797872340425532,0.0583333333333333,0.0111111111111111,-0.0285714285714285,-0.0775862068965517,0.051077862790995555,0.6117021276595744,0.7083333333333334,0.5888888888888889,0.4857142857142857,0.6982758620689655,0.6185828995330096,0.08509648417938949,0.0
gay,0.0106382978723404,-0.025,0.0166666666666666,0.0285714285714285,-0.0862068965517241,0.03341665793243192,0.7127659574468085,0.7,0.6166666666666667,0.5857142857142857,0.7758620689655172,0.6782017957586557,0.04175138874331828,0.0
lesbian,-0.0159574468085106,0.0875,-0.0388888888888888,-0.1142857142857142,-0.0258620689655172,0.05649882378972616,0.6436170212765957,0.7375,0.65,0.6,0.7672413793103449,0.6796716801173881,0.09074733023559137,0.0
pansexual,0.0372340425531914,-0.1166666666666666,-0.0333333333333333,-0.0142857142857142,0.0775862068965517,0.05582119274709144,0.5478723404255319,0.7,0.5222222222222223,0.6,0.6293103448275862,0.5998809814950681,0.06885424309122032,0.0
straight,0.026595744680851,-0.0708333333333333,-0.0611111111111111,0.15,0.0603448275862069,0.07377700334230046,0.4202127659574468,0.3875,0.4611111111111111,0.4785714285714286,0.3534482758620689,0.420168716300411,0.05677965854965121,0.0
