,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.03,0.0461538461538461,0.0421455938697318,0.0406976744186046,0.0121527777777777,0.0625,0.0760869565217391,-0.0304878048780487,0.0238095238095238,-0.0178571428571428,0.0357142857142857,0.05,0.0833333333333333,-0.0588235294117647,0.0305851063829787,0.04268983834191847,0.47,0.3923076923076923,0.4980842911877394,0.4709302325581395,0.4820601851851852,0.5,0.5543478260869565,0.3597560975609756,0.3809523809523809,0.4413265306122449,0.4642857142857143,0.45,0.4880952380952381,0.3235294117647059,0.4667553191489361,0.4494953946497272,0.0,0.04594100365815077,0.0183727034120735,0.4651162790697674
African,0.08,-0.0884615384615384,0.0105363984674329,-0.002906976744186,0.0532407407407407,0.09375,0.0108695652173913,0.0365853658536585,0.0,0.0204081632653061,0.0446428571428571,-0.0666666666666666,0.0833333333333333,-0.0294117647058823,0.0,0.041387558039932874,0.52,0.5115384615384615,0.5086206896551724,0.4641472868217054,0.4918981481481481,0.46875,0.4456521739130434,0.3292682926829268,0.3571428571428571,0.5119047619047619,0.5089285714285714,0.4666666666666667,0.4166666666666667,0.4411764705882353,0.4574468085106383,0.459987190377857,0.04747497968637092,0.0,-0.0122044241037375,0.4401162790697674
African American,0.08,-0.0115384615384615,0.0019157088122605,0.000968992248062,0.0219907407407407,-0.015625,-0.0108695652173913,0.0914634146341463,0.0238095238095238,0.0289115646258503,0.0089285714285714,-0.05,0.2261904761904762,-0.088235294117647,0.0465425531914893,0.04713265777030801,0.4,0.5269230769230769,0.4865900383141762,0.4544573643410852,0.4976851851851852,0.421875,0.3804347826086957,0.3597560975609756,0.4523809523809524,0.4914965986394558,0.3839285714285714,0.3166666666666666,0.5357142857142857,0.3823529411764705,0.4800531914893617,0.4380209834952639,0.05642015701832354,0.0,0.0173068805403122,0.3723837209302325
Arab,0.07,-0.0346153846153846,0.0373563218390804,0.0261627906976744,0.0254629629629629,0.0625,-0.0978260869565217,0.048780487804878,-0.0476190476190476,0.0289115646258503,0.0357142857142857,-0.0416666666666666,0.0714285714285714,-0.0735294117647058,0.0039893617021276,0.04703752962651713,0.39,0.4807692307692308,0.5220306513409961,0.4622093023255814,0.5034722222222222,0.4375,0.4239130434782608,0.3658536585365853,0.3809523809523809,0.5204081632653061,0.4821428571428571,0.475,0.5714285714285714,0.4852941176470588,0.5093085106382979,0.46735218064982315,0.04464368282559802,0.0,0.0106007067137809,0.4107558139534883
Asian,0.03,-0.05,0.0095785440613026,0.0542635658914728,0.0300925925925925,0.15625,-0.1195652173913043,0.0,0.0357142857142857,0.0008503401360544,0.0625,-0.0083333333333333,0.119047619047619,-0.1470588235294117,0.0159574468085106,0.0559474512337258,0.41,0.4269230769230769,0.4961685823754789,0.501937984496124,0.4652777777777778,0.5,0.3804347826086957,0.4756097560975609,0.2976190476190476,0.5025510204081632,0.4553571428571428,0.425,0.4761904761904761,0.5,0.449468085106383,0.4508358488306618,0.048961674197630534,0.0,0.0111616370400993,0.3866279069767442
Black,0.13,0.0269230769230769,0.0277777777777777,0.0087209302325581,0.0341435185185185,0.109375,0.1195652173913043,0.0121951219512195,0.0714285714285714,0.0331632653061224,-0.0535714285714285,-0.0166666666666666,0.1309523809523809,-0.0441176470588235,0.0119680851063829,0.05537124585898875,0.47,0.4653846153846154,0.4932950191570881,0.4757751937984496,0.5121527777777778,0.390625,0.4456521739130434,0.3658536585365853,0.4761904761904761,0.516156462585034,0.3392857142857143,0.4333333333333333,0.5833333333333334,0.3382352941176471,0.4747340425531915,0.45200047299775264,0.04374240306210815,0.0,0.0120300751879698,0.448546511627907
Caucasian,-0.03,-0.0423076923076923,0.0172413793103448,0.0300387596899224,-0.0046296296296296,0.0,-0.0652173913043478,-0.0182926829268292,0.1071428571428571,0.0527210884353741,0.0,0.0833333333333333,0.0595238095238095,-0.0441176470588235,0.0412234042553191,0.03971931166121885,0.35,0.45,0.5114942528735632,0.4331395348837209,0.4780092592592592,0.46875,0.3478260869565217,0.3475609756097561,0.4642857142857143,0.5187074829931972,0.5357142857142857,0.4333333333333333,0.3452380952380952,0.4852941176470588,0.4587765957446808,0.44187531563594573,0.04592796217617306,0.0,0.0136518771331057,0.366860465116279
European,0.06,-0.0384615384615384,-0.003831417624521,0.0213178294573643,0.0306712962962962,-0.046875,0.0543478260869565,0.024390243902439,0.0952380952380952,0.0178571428571428,-0.0357142857142857,-0.0416666666666666,0.0833333333333333,0.1029411764705882,0.050531914893617,0.047145184466856276,0.44,0.4307692307692308,0.5363984674329502,0.4806201550387597,0.5121527777777778,0.359375,0.5108695652173914,0.3658536585365853,0.4761904761904761,0.5212585034013606,0.4464285714285714,0.375,0.5119047619047619,0.3676470588235294,0.5452127659574468,0.4586453994985894,0.05576216989571684,0.0,0.0324462267590228,0.4627906976744186
Hispanic,-0.05,-0.0653846153846153,0.0210727969348659,0.0155038759689922,0.0515046296296296,0.046875,-0.0108695652173913,0.0060975609756097,0.0238095238095238,0.0093537414965986,-0.0535714285714285,0.0666666666666666,0.0952380952380952,-0.0294117647058823,-0.0199468085106383,0.03768707154066249,0.47,0.45,0.4980842911877394,0.4224806201550387,0.4878472222222222,0.359375,0.3152173913043478,0.3231707317073171,0.4523809523809524,0.5331632653061225,0.4107142857142857,0.3666666666666666,0.4285714285714285,0.3823529411764705,0.4720744680851064,0.42480661763184646,0.042755700211864256,0.0,-0.0126170126170126,0.4002906976744186
Jewish,0.04,0.0076923076923076,0.0172413793103448,0.0213178294573643,0.03125,0.09375,0.0760869565217391,-0.0182926829268292,0.0357142857142857,-0.0017006802721088,0.0982142857142857,-0.075,0.119047619047619,0.0294117647058823,0.0465425531914893,0.047417489636950375,0.42,0.4769230769230769,0.4961685823754789,0.4806201550387597,0.4722222222222222,0.46875,0.4021739130434782,0.3109756097560975,0.5357142857142857,0.5102040816326531,0.4553571428571428,0.425,0.4285714285714285,0.4705882352941176,0.4454787234042553,0.4532498304555332,0.034050412885723115,0.0,0.0246758678377247,0.3787790697674418
