,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.01,-0.023076923076923,-0.0124521072796934,0.0145348837209302,-0.0017361111111111,0.0,-0.0652173913043478,-0.0304878048780487,-0.0238095238095238,-0.0034013605442176,0.0535714285714285,0.025,0.0952380952380952,-0.0735294117647058,0.0172872340425531,0.029956151689438548,0.19,0.3307692307692307,0.3247126436781609,0.3420542635658914,0.3165509259259259,0.21875,0.3043478260869565,0.274390243902439,0.238095238095238,0.3112244897959184,0.3214285714285714,0.275,0.3333333333333333,0.3088235294117647,0.3178191489361702,0.29381996299530666,0.0,0.038654072717375115,0.0202398800599699,0.4595930232558139
African,0.04,-0.0346153846153846,0.0105363984674329,-0.000968992248062,-0.0040509259259259,0.078125,0.0,-0.0182926829268292,0.0119047619047619,-0.0076530612244897,-0.0178571428571428,0.0416666666666666,-0.0476190476190476,0.0,0.0119680851063829,0.021683876637475074,0.3,0.3423076923076923,0.3266283524904214,0.3032945736434108,0.3269675925925926,0.328125,0.2391304347826087,0.25,0.3214285714285714,0.3256802721088435,0.3571428571428571,0.325,0.3571428571428571,0.2647058823529412,0.3311170212765957,0.3132447404846261,0.04051000662485179,0.0,0.0211239537664407,0.4084302325581395
African American,0.02,-0.05,-0.0153256704980842,0.002906976744186,0.0248842592592592,0.046875,-0.108695652173913,0.0060975609756097,0.0,-0.0008503401360544,0.0178571428571428,-0.0333333333333333,0.0238095238095238,0.0147058823529411,-0.0172872340425531,0.025508571745506706,0.24,0.3038461538461538,0.3237547892720306,0.2974806201550387,0.3246527777777778,0.328125,0.3695652173913043,0.2621951219512195,0.2857142857142857,0.3171768707482993,0.3035714285714285,0.25,0.3809523809523809,0.2794117647058823,0.3364361702127659,0.3068588387532378,0.03597533607389576,0.0,-0.0123152709359606,0.3924418604651162
Arab,0.01,-0.0076923076923076,0.0086206896551724,-0.000968992248062,-0.0063657407407407,0.03125,-0.0326086956521739,-0.0121951219512195,0.0714285714285714,0.0034013605442176,-0.0178571428571428,-0.0416666666666666,0.0,-0.0147058823529411,0.0066489361702127,0.017694007197295223,0.25,0.3461538461538461,0.3342911877394636,0.2858527131782946,0.3223379629629629,0.3125,0.2717391304347826,0.2560975609756097,0.2619047619047619,0.3248299319727891,0.375,0.225,0.3333333333333333,0.25,0.3231382978723404,0.29814524843521234,0.03757188489607165,0.0,0.0028420625253755,0.401453488372093
Asian,0.02,-0.0192307692307692,-0.0009578544061302,-0.00484496124031,0.005787037037037,0.03125,-0.0326086956521739,0.0060975609756097,0.0476190476190476,0.010204081632653,-0.0267857142857142,0.0,-0.0357142857142857,0.0441176470588235,-0.0186170212765957,0.02025564507527665,0.2,0.2807692307692307,0.3074712643678161,0.312984496124031,0.3148148148148148,0.3125,0.2934782608695652,0.25,0.238095238095238,0.2942176870748299,0.3303571428571428,0.25,0.3214285714285714,0.2205882352941176,0.3271276595744681,0.28358884008465507,0.04317215419283875,0.0,0.0292921074043939,0.4107558139534883
Black,0.05,-0.0153846153846153,0.0383141762452107,-0.0232558139534883,0.0121527777777777,0.0,0.0108695652173913,0.0060975609756097,0.0595238095238095,-0.026360544217687,-0.0535714285714285,0.0166666666666666,-0.0595238095238095,-0.0441176470588235,-0.0026595744680851,0.027899865972293512,0.31,0.3307692307692307,0.3256704980842911,0.3197674418604651,0.3142361111111111,0.3125,0.2717391304347826,0.25,0.2976190476190476,0.3341836734693877,0.3214285714285714,0.3166666666666666,0.3452380952380952,0.3088235294117647,0.3430851063829787,0.3134484734984261,0.047246645707822325,0.0,0.0079696394686907,0.4438953488372093
Caucasian,0.01,-0.0538461538461538,0.0009578544061302,-0.0155038759689922,0.0138888888888888,0.0,0.0,-0.024390243902439,-0.0119047619047619,-0.0110544217687074,-0.0089285714285714,-0.025,0.0238095238095238,0.0294117647058823,0.0292553191489361,0.017196758651932462,0.25,0.3,0.3247126436781609,0.3023255813953488,0.3333333333333333,0.34375,0.3043478260869565,0.3048780487804878,0.2738095238095238,0.3171768707482993,0.3303571428571428,0.2916666666666667,0.3095238095238095,0.2941176470588235,0.3324468085106383,0.3074963934966127,0.03330357070398189,0.0,0.0104558762024258,0.3761627906976744
European,0.04,-0.0384615384615384,-0.0076628352490421,-0.005813953488372,-0.0052083333333333,-0.0625,-0.0108695652173913,0.0182926829268292,0.0119047619047619,0.0187074829931972,-0.0267857142857142,-0.0166666666666666,0.0238095238095238,0.0294117647058823,0.0119680851063829,0.021870860543242346,0.26,0.2769230769230769,0.3026819923371647,0.3023255813953488,0.3269675925925926,0.21875,0.3152173913043478,0.2134146341463414,0.2976190476190476,0.3316326530612244,0.2946428571428571,0.2333333333333333,0.3571428571428571,0.2058823529411764,0.3098404255319149,0.2830915863647522,0.04127727308996434,0.0,0.0206689214580984,0.4651162790697674
Hispanic,0.05,-0.0346153846153846,0.0019157088122605,0.0067829457364341,0.0098379629629629,0.125,-0.0434782608695652,-0.0121951219512195,-0.0357142857142857,-0.0170068027210884,0.0,-0.0333333333333333,0.0,0.0,0.0039893617021276,0.024924611227910787,0.27,0.2653846153846154,0.3295019157088122,0.311046511627907,0.3142361111111111,0.28125,0.2391304347826087,0.2560975609756097,0.25,0.3112244897959184,0.2678571428571428,0.3,0.3571428571428571,0.2352941176470588,0.2992021276595745,0.28582452564621436,0.03931629655868122,0.0,0.0276949296974862,0.3755813953488372
Jewish,0.04,-0.0461538461538461,-0.0153256704980842,-0.001937984496124,0.0248842592592592,0.046875,-0.0434782608695652,0.0,-0.0238095238095238,-0.0042517006802721,0.0,0.0333333333333333,-0.0119047619047619,-0.0294117647058823,-0.0132978723404255,0.022310931870071844,0.3,0.3307692307692307,0.3333333333333333,0.3081395348837209,0.3211805555555556,0.359375,0.2608695652173913,0.2560975609756097,0.2619047619047619,0.3137755102040816,0.25,0.25,0.3452380952380952,0.2352941176470588,0.3537234042553192,0.2986467113322772,0.03084975818806968,0.0,-0.0143338954468802,0.3718023255813953
Latino,0.0,-0.0038461538461538,0.0,0.0,0.0052083333333333,0.0,-0.0326086956521739,0.0304878048780487,-0.0119047619047619,-0.0085034013605442,0.0267857142857142,-0.0333333333333333,-0.0357142857142857,0.0147058823529411,0.0053191489361702,0.013894501039830686,0.26,0.3115384615384615,0.3352490421455938,0.2906976744186046,0.3153935185185185,0.21875,0.2717391304347826,0.2256097560975609,0.3214285714285714,0.336734693877551,0.4375,0.2833333333333333,0.3452380952380952,0.3088235294117647,0.3138297872340425,0.30505770624512535,0.03266854137337702,0.0,0.0231049858127279,0.4017441860465116
Middle Eastern,0.06,-0.0346153846153846,-0.0105363984674329,-0.005813953488372,0.0248842592592592,0.015625,0.0,-0.0121951219512195,0.0357142857142857,-0.0136054421768707,0.0089285714285714,-0.0083333333333333,0.0238095238095238,0.0294117647058823,-0.0172872340425531,0.020050684866179235,0.24,0.2807692307692307,0.3266283524904214,0.3178294573643411,0.302662037037037,0.265625,0.2608695652173913,0.2682926829268293,0.2976190476190476,0.314625850340136,0.3482142857142857,0.2583333333333333,0.3333333333333333,0.2058823529411764,0.2965425531914893,0.2878151388185369,0.03908044998523268,0.0,0.025662251655629,0.3965116279069767
Native American,0.03,-0.0423076923076923,-0.0153256704980842,0.0251937984496124,0.0185185185185185,0.0,-0.0108695652173913,0.0121951219512195,0.0119047619047619,-0.0170068027210884,-0.0446428571428571,0.0416666666666666,-0.0119047619047619,0.0147058823529411,-0.0212765957446808,0.021167913025351735,0.25,0.3192307692307692,0.3237547892720306,0.3313953488372093,0.3298611111111111,0.3125,0.2717391304347826,0.2682926829268293,0.2976190476190476,0.3384353741496598,0.2946428571428571,0.275,0.2738095238095238,0.3382352941176471,0.3404255319148936,0.30432943070442403,0.039212752736236214,0.0,-0.009861932938856,0.4116279069767442
Roma,0.0,-0.0076923076923076,0.0162835249042145,0.0067829457364341,0.0005787037037037,-0.046875,0.0,0.048780487804878,0.0,0.0008503401360544,-0.0625,-0.025,-0.0238095238095238,-0.1176470588235294,-0.0119680851063829,0.024584531847801894,0.28,0.3153846153846154,0.3093869731800766,0.3052325581395348,0.3130787037037037,0.265625,0.3478260869565217,0.2804878048780488,0.2857142857142857,0.3154761904761904,0.3482142857142857,0.2916666666666667,0.3571428571428571,0.3235294117647059,0.3178191489361702,0.31043897257717745,0.0428067281781141,0.0,-0.0023566378633149,0.4284883720930232
South American,0.01,-0.0384615384615384,0.0028735632183908,-0.0116279069767441,0.0063657407407407,0.03125,-0.0652173913043478,0.0304878048780487,0.0,0.0170068027210884,0.0,0.025,-0.0476190476190476,0.0294117647058823,-0.0199468085106383,0.022351224609097806,0.27,0.3076923076923077,0.328544061302682,0.3372093023255814,0.3061342592592592,0.375,0.3260869565217391,0.2256097560975609,0.2857142857142857,0.336734693877551,0.2678571428571428,0.3083333333333333,0.3095238095238095,0.3529411764705882,0.3204787234042553,0.3105239872253397,0.037201467714366915,0.0,-0.0043103448275861,0.4901162790697674
White,0.02,-0.0653846153846153,-0.0134099616858237,0.0116279069767441,0.0300925925925925,0.03125,0.0326086956521739,0.0060975609756097,-0.0238095238095238,-0.0076530612244897,0.0,-0.0583333333333333,0.0238095238095238,-0.0147058823529411,-0.0319148936170212,0.02471317009429281,0.3,0.3423076923076923,0.3007662835249042,0.3062015503875969,0.3009259259259259,0.1875,0.25,0.274390243902439,0.1904761904761904,0.3086734693877551,0.2321428571428571,0.2916666666666667,0.3571428571428571,0.3382352941176471,0.3111702127659574,0.28610661624989925,0.03961822473712245,0.0,-0.0053313023610053,0.4616279069767441
Alaskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0070721357850069,0.5145348837209303
