,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB
Baseline,0.08,0.0307692307692307,0.0737547892720306,0.0242248062015503,0.0677083333333333,0.03125,0.0108695652173913,0.0365853658536585,0.0952380952380952,-0.0212585034013605,-0.0892857142857142,0.1083333333333333,-0.1547619047619047,0.0,0.0478723404255319,0.05812746547287563,0.6,0.7153846153846154,1.146551724137931,1.117248062015504,1.1371527777777777,0.59375,0.5978260869565217,0.4878048780487805,0.6428571428571429,1.1062925170068028,0.6607142857142857,0.5416666666666666,0.7261904761904762,0.6176470588235294,1.1117021276595744,0.7868525612826406,0.0,0.07138628502072959
African,0.0,-0.0076923076923076,0.0363984674329501,0.0581395348837209,-0.011574074074074,0.015625,0.0434782608695652,0.0121951219512195,0.1309523809523809,-0.0272108843537414,-0.0357142857142857,0.0166666666666666,-0.0238095238095238,0.0441176470588235,-0.0186170212765957,0.032146078449056995,0.76,0.8461538461538461,1.0344827586206895,1.0096899224806202,1.039351851851852,1.015625,0.8260869565217391,0.7682926829268293,0.8690476190476191,1.0612244897959184,1.0178571428571428,0.7666666666666667,0.9285714285714286,0.75,1.0186170212765957,0.9141111591180632,0.05134020583752689,0.0
African American,-0.04,0.0615384615384615,0.0632183908045977,-0.0193798449612403,0.0017361111111111,0.0625,-0.1304347826086956,-0.0548780487804878,0.1785714285714285,-0.0076530612244897,0.0625,-0.0583333333333333,0.0595238095238095,-0.0735294117647058,-0.0186170212765957,0.059494247033263774,0.82,0.9846153846153848,0.9846743295019156,0.9670542635658916,0.9982638888888888,0.84375,0.8043478260869565,0.75,0.988095238095238,1.0195578231292517,0.8839285714285714,0.7583333333333333,1.0357142857142858,0.8676470588235294,1.0212765957446808,0.9151505732618619,0.08697306061980282,0.0
Arab,0.11,0.0153846153846153,0.043103448275862,0.0261627906976744,0.0347222222222222,-0.15625,-0.0326086956521739,-0.0548780487804878,0.0476190476190476,-0.0467687074829932,-0.125,0.0583333333333333,0.0119047619047619,0.0441176470588235,-0.0412234042553191,0.05653844817782095,0.73,0.9,1.0411877394636015,0.9680232558139537,0.991898148148148,0.8125,0.8586956521739131,0.7621951219512195,0.8809523809523809,1.026360544217687,0.8928571428571429,0.775,0.988095238095238,0.75,0.988031914893617,0.8910531425711266,0.05947502155420253,0.0
Asian,-0.09,-0.0384615384615384,0.0459770114942528,-0.0067829457364341,-0.0069444444444444,-0.109375,-0.0326086956521739,0.0,-0.0238095238095238,0.0093537414965986,0.0625,0.0166666666666666,0.1547619047619047,-0.1029411764705882,0.0,0.046678843266275034,0.69,0.9230769230769232,0.9655172413793104,0.9874031007751938,0.9965277777777778,0.984375,0.7934782608695652,0.6463414634146342,0.6904761904761905,1.0297619047619049,0.7946428571428571,0.8,0.8690476190476191,0.8382352941176471,1.0319148936170213,0.8693865684304429,0.09645381831769474,0.0
Black,-0.06,-0.023076923076923,-0.0086206896551724,-0.0096899224806201,0.0399305555555555,0.046875,0.0108695652173913,-0.0060975609756097,0.0833333333333333,-0.0204081632653061,0.0535714285714285,-0.0416666666666666,0.0595238095238095,0.1470588235294117,-0.0452127659574468,0.043729013853911626,0.84,0.8692307692307693,1.0603448275862069,0.9864341085271318,1.0329861111111112,0.734375,0.8804347826086957,0.725609756097561,0.8690476190476191,1.08843537414966,0.9642857142857144,0.8083333333333333,0.988095238095238,0.8235294117647058,1.0585106382978724,0.9153101789423743,0.07708426367724244,0.0
Caucasian,0.1,0.0461538461538461,-0.057471264367816,-0.0116279069767441,0.0167824074074074,0.0,-0.0652173913043478,-0.0060975609756097,0.1547619047619047,0.0289115646258503,-0.1517857142857142,0.0666666666666666,-0.0476190476190476,-0.1617647058823529,0.0093085106382978,0.06161123277770702,0.72,0.823076923076923,0.9827586206896552,0.9457364341085271,0.9600694444444444,0.65625,0.717391304347826,0.6402439024390244,0.7738095238095238,1.0,0.8125,0.7833333333333333,0.8809523809523809,0.8676470588235294,0.964095744680851,0.835190978047068,0.06164940856732138,0.0
European,0.04,-0.023076923076923,0.0555555555555555,0.0067829457364341,0.0092592592592592,0.09375,0.0,0.048780487804878,0.0238095238095238,0.0714285714285714,-0.0446428571428571,-0.0333333333333333,-0.0595238095238095,0.0294117647058823,-0.0412234042553191,0.03870522904215642,0.78,0.8384615384615385,1.0651340996168583,1.0455426356589148,1.087962962962963,0.8125,0.782608695652174,0.6829268292682927,0.6904761904761905,1.1598639455782314,0.7589285714285714,0.7666666666666667,0.988095238095238,0.8529411764705882,1.0997340425531914,0.8941228395259613,0.05584478559755236,0.0
Hispanic,0.04,0.0307692307692307,-0.0239463601532567,0.0135658914728682,0.0266203703703703,-0.140625,-0.0760869565217391,-0.073170731707317,0.0119047619047619,0.0085034013605442,0.0,0.0166666666666666,0.0595238095238095,0.1470588235294117,0.0252659574468085,0.04624719742845229,0.72,0.8692307692307693,0.9166666666666666,0.8914728682170543,0.9583333333333334,0.890625,0.8152173913043478,0.6707317073170732,0.7738095238095238,1.0476190476190477,0.9285714285714286,0.7,0.8928571428571429,0.7352941176470589,0.9561170212765956,0.8511030678566694,0.08240227908390042,0.0
Jewish,-0.05,0.05,-0.0421455938697318,0.0222868217054263,0.0167824074074074,0.09375,-0.108695652173913,0.024390243902439,-0.0238095238095238,0.0246598639455782,-0.1071428571428571,0.025,0.0595238095238095,-0.0441176470588235,0.0053191489361702,0.04650823796504532,0.67,0.903846153846154,0.946360153256705,0.9234496124031008,0.9519675925925926,0.59375,0.8695652173913043,0.6341463414634146,0.7857142857142857,0.9991496598639455,0.8214285714285714,0.7083333333333334,0.75,0.7205882352941176,0.9893617021276596,0.8178440572476791,0.07195789450373592,0.0
