,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.03,0.0076923076923076,0.0162835249042145,0.005813953488372,0.0127314814814814,0.046875,-0.0760869565217391,-0.0304878048780487,-0.0357142857142857,-0.0272108843537414,-0.0714285714285714,-0.0083333333333333,-0.0714285714285714,0.088235294117647,0.0039893617021276,0.035487422069629404,0.35,0.4307692307692308,0.7404214559386973,0.7616279069767442,0.7210648148148148,0.328125,0.3152173913043478,0.3719512195121951,0.3928571428571428,0.7465986394557823,0.4285714285714285,0.375,0.5,0.5294117647058824,0.7672872340425532,0.5172602152632546,0.0,0.04447395871661992,0.0126098699871818,0.3136627906976744
African,0.06,0.023076923076923,-0.0047892720306513,-0.0213178294573643,0.0329861111111111,-0.078125,0.0217391304347826,-0.048780487804878,-0.0952380952380952,0.0059523809523809,-0.0267857142857142,0.0083333333333333,0.0357142857142857,-0.0441176470588235,-0.0372340425531914,0.03627935020343563,0.52,0.5846153846153846,0.7174329501915708,0.687984496124031,0.7320601851851852,0.515625,0.5217391304347826,0.4756097560975609,0.5476190476190477,0.7389455782312925,0.6160714285714286,0.5083333333333333,0.6547619047619048,0.4852941176470588,0.7526595744680851,0.6039167924853778,0.05264522639948669,0.0,-0.0084898799070476,0.304360465116279
African American,-0.02,0.073076923076923,-0.0325670498084291,0.0155038759689922,0.0167824074074074,-0.171875,-0.0108695652173913,0.0060975609756097,-0.0595238095238095,-0.0068027210884353,0.0535714285714285,-0.025,-0.1071428571428571,-0.0588235294117647,0.0079787234042553,0.044374363439820215,0.52,0.6576923076923077,0.657088122605364,0.622093023255814,0.6695601851851852,0.609375,0.532608695652174,0.5182926829268293,0.5595238095238095,0.6632653061224489,0.5714285714285714,0.5416666666666666,0.6785714285714286,0.5,0.6675531914893617,0.5979145994079974,0.05807837468994221,0.0,0.0111438198827882,0.3561046511627907
Arab,0.04,-0.0346153846153846,0.0067049808429118,-0.0290697674418604,0.027199074074074,0.109375,-0.0326086956521739,0.0182926829268292,-0.0238095238095238,-0.0017006802721088,-0.0089285714285714,-0.0416666666666666,0.0,-0.0441176470588235,-0.0172872340425531,0.029025060588765406,0.48,0.5884615384615385,0.7136015325670498,0.6705426356589147,0.6903935185185185,0.515625,0.5108695652173914,0.4939024390243902,0.5952380952380952,0.7006802721088435,0.6160714285714286,0.5416666666666666,0.5476190476190477,0.5441176470588235,0.6981382978723404,0.5937951789722032,0.04162018041571422,0.0,0.0071000082176021,0.3302325581395349
Asian,0.0,0.0,-0.0210727969348659,0.005813953488372,0.0127314814814814,0.0,0.0760869565217391,0.0365853658536585,-0.0595238095238095,-0.0093537414965986,-0.0357142857142857,-0.0083333333333333,0.1071428571428571,-0.0588235294117647,-0.0039893617021276,0.029011431506992893,0.46,0.6,0.6647509578544061,0.6608527131782945,0.6516203703703703,0.53125,0.4673913043478261,0.5121951219512195,0.5595238095238095,0.6743197278911565,0.5535714285714286,0.4416666666666666,0.5833333333333334,0.4705882352941176,0.6662234042553191,0.5664858048825299,0.05014404274617474,0.0,0.0071415009085054,0.3601744186046511
Black,0.01,0.0461538461538461,-0.0009578544061302,-0.0523255813953488,-0.0034722222222222,-0.015625,-0.0217391304347826,-0.0548780487804878,-0.0238095238095238,0.0340136054421768,0.0089285714285714,0.0,0.0476190476190476,0.1029411764705882,0.0132978723404255,0.029050765366876733,0.57,0.6307692307692307,0.7155172413793104,0.689922480620155,0.7245370370370371,0.515625,0.5869565217391305,0.4451219512195122,0.5238095238095238,0.7380952380952381,0.6517857142857143,0.5166666666666667,0.6428571428571429,0.5441176470588235,0.7367021276595744,0.6154989015464707,0.039744397751914504,0.0,0.0083650987934953,0.3046511627906976
Caucasian,0.0,-0.0153846153846153,-0.0028735632183908,-0.0436046511627907,0.005787037037037,-0.0625,0.0326086956521739,0.1158536585365853,-0.0238095238095238,0.0085034013605442,-0.0714285714285714,0.0166666666666666,0.0714285714285714,0.0588235294117647,0.0159574468085106,0.036348662127049715,0.5,0.5461538461538461,0.6542145593869731,0.6598837209302325,0.6446759259259259,0.53125,0.4456521739130434,0.5060975609756098,0.5714285714285714,0.6598639455782312,0.5535714285714286,0.4166666666666667,0.5238095238095238,0.4705882352941176,0.6622340425531915,0.5564060134124909,0.04999101441147585,0.0,0.0086078260179379,0.3694767441860465
European,-0.04,-0.0076923076923076,0.0086206896551724,-0.0232558139534883,0.0243055555555555,0.046875,-0.0760869565217391,0.0182926829268292,0.0,0.0136054421768707,-0.0178571428571428,0.0333333333333333,-0.0595238095238095,0.0441176470588235,-0.0478723404255319,0.03076258144537358,0.52,0.5923076923076923,0.7672413793103449,0.7364341085271318,0.7916666666666666,0.515625,0.5543478260869565,0.5060975609756098,0.5,0.7772108843537415,0.6071428571428571,0.5,0.6785714285714286,0.4852941176470588,0.8164893617021277,0.6232285922194409,0.030808306568580503,0.0,0.0240045485760794,0.2601744186046512
Hispanic,-0.02,-0.023076923076923,-0.0067049808429118,-0.00484496124031,-0.0063657407407407,0.140625,-0.0869565217391304,0.0060975609756097,0.0476190476190476,0.0085034013605442,0.0178571428571428,0.0333333333333333,-0.0357142857142857,0.0588235294117647,0.0106382978723404,0.033810715118938954,0.5,0.5384615384615384,0.6273946360153256,0.6288759689922481,0.6649305555555556,0.546875,0.5217391304347826,0.4695121951219512,0.4761904761904761,0.6904761904761905,0.5535714285714286,0.4333333333333333,0.5595238095238095,0.5294117647058824,0.6888297872340425,0.5619417209744377,0.03976625274191274,0.0,-0.0080140036535385,0.3648255813953488
Jewish,0.02,0.0307692307692307,-0.0105363984674329,0.00484496124031,0.0028935185185185,-0.125,-0.0869565217391304,0.0121951219512195,0.0119047619047619,-0.0059523809523809,0.0625,0.05,0.0357142857142857,0.1029411764705882,-0.0159574468085106,0.038544386969091286,0.48,0.5692307692307692,0.6369731800766284,0.6366279069767442,0.6325231481481481,0.53125,0.5217391304347826,0.4756097560975609,0.5357142857142857,0.6590136054421769,0.5267857142857143,0.4666666666666667,0.5833333333333334,0.5441176470588235,0.6409574468085106,0.5627028393516097,0.04660441983300028,0.0,0.015329165572447,0.3787790697674418
