,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.11,0.0269230769230769,0.0344827586206896,0.0184108527131782,-0.0028935185185185,0.0625,0.0217391304347826,0.0,0.0833333333333333,-0.0314625850340136,0.0,-0.0666666666666666,-0.1071428571428571,0.0588235294117647,-0.0412234042553191,0.04437344753694668,0.45,0.4115384615384615,0.7298850574712644,0.7548449612403101,0.7332175925925926,0.375,0.4347826086956521,0.4024390243902439,0.3928571428571428,0.7236394557823129,0.4285714285714285,0.3666666666666666,0.4642857142857143,0.3823529411764705,0.7486702127659575,0.5199167512022812,0.0,0.050738172316591036,0.0144286165952363,0.3177325581395349
African,-0.01,0.0115384615384615,0.0239463601532567,-0.0164728682170542,0.0329861111111111,-0.015625,0.0652173913043478,0.0182926829268292,-0.0238095238095238,-0.0170068027210884,-0.0089285714285714,-0.0166666666666666,-0.1547619047619047,0.0294117647058823,-0.0518617021276595,0.03310172076482382,0.61,0.6038461538461538,0.6944444444444444,0.6947674418604651,0.7378472222222222,0.578125,0.5217391304347826,0.5182926829268293,0.5952380952380952,0.75,0.5625,0.5166666666666667,0.7023809523809523,0.5588235294117647,0.761968085106383,0.6271092936359174,0.04165177528599526,0.0,-0.0173117795945004,0.2976744186046511
African American,0.0,0.0538461538461538,-0.0076628352490421,-0.0174418604651162,0.0243055555555555,-0.15625,0.0543478260869565,-0.024390243902439,-0.0119047619047619,-0.0085034013605442,0.0178571428571428,-0.075,0.1309523809523809,-0.0147058823529411,-0.0172872340425531,0.04096368523837247,0.58,0.6307692307692307,0.6781609195402298,0.6647286821705426,0.6724537037037037,0.5,0.4673913043478261,0.5,0.5833333333333334,0.685374149659864,0.5357142857142857,0.4916666666666666,0.6071428571428571,0.5147058823529411,0.6662234042553191,0.58517762797712,0.06652119818496936,0.0,0.0211484910062467,0.3465116279069767
Arab,0.04,-0.0269230769230769,0.028735632183908,0.0261627906976744,-0.0295138888888888,0.109375,-0.0108695652173913,0.0060975609756097,-0.0119047619047619,0.010204081632653,0.0446428571428571,-0.0416666666666666,-0.0714285714285714,0.0294117647058823,-0.0226063829787234,0.03396950675644432,0.48,0.5961538461538461,0.7011494252873564,0.7199612403100775,0.734375,0.484375,0.5543478260869565,0.4329268292682927,0.5119047619047619,0.7363945578231292,0.6696428571428571,0.4583333333333333,0.5952380952380952,0.4705882352941176,0.7539893617021277,0.59329202463633,0.03598916906733121,0.0,0.003446511627907,0.3040697674418605
Asian,0.05,0.0,0.0086206896551724,0.0135658914728682,0.0162037037037037,-0.09375,0.0326086956521739,0.0121951219512195,-0.1309523809523809,-0.0195578231292517,-0.0178571428571428,-0.025,-0.0119047619047619,-0.0294117647058823,-0.0172872340425531,0.031927680668474026,0.45,0.5538461538461539,0.6733716475095786,0.7131782945736435,0.7025462962962963,0.5625,0.5108695652173914,0.4268292682926829,0.5119047619047619,0.7100340136054422,0.6071428571428571,0.425,0.4642857142857143,0.5,0.7061170212765957,0.5678417062634079,0.053944390786835376,0.0,-0.0117010442897348,0.3319767441860465
Black,0.06,-0.0115384615384615,0.003831417624521,0.0222868217054263,0.005787037037037,-0.03125,-0.0217391304347826,-0.024390243902439,-0.0714285714285714,-0.0076530612244897,0.0357142857142857,-0.0166666666666666,-0.0833333333333333,0.0588235294117647,-0.0212765957446808,0.031714610384430644,0.4,0.5346153846153846,0.6475095785440613,0.6540697674418605,0.6608796296296297,0.4375,0.4782608695652174,0.4512195121951219,0.5,0.689625850340136,0.5178571428571429,0.45,0.5595238095238095,0.5,0.6675531914893617,0.5432409824134484,0.040088663692226086,0.0,-0.0155283774043021,0.365406976744186
Caucasian,-0.03,0.0192307692307692,-0.0172413793103448,0.0261627906976744,0.0005787037037037,0.046875,-0.0217391304347826,-0.0304878048780487,0.0238095238095238,0.0153061224489795,-0.0446428571428571,0.0,-0.0595238095238095,-0.1470588235294117,-0.0106382978723404,0.03288633417214969,0.41,0.5346153846153846,0.6436781609195402,0.6211240310077519,0.640625,0.484375,0.4130434782608695,0.4207317073170731,0.4047619047619047,0.6496598639455783,0.4910714285714285,0.4333333333333333,0.4404761904761904,0.5588235294117647,0.6595744680851063,0.5203928987137284,0.05346134795581356,0.0,0.0023016701461377,0.3875
European,0.08,0.05,0.0057471264367816,-0.0222868217054263,0.0231481481481481,0.015625,0.1304347826086956,-0.1219512195121951,-0.0357142857142857,-0.0025510204081632,-0.0089285714285714,-0.0166666666666666,0.0714285714285714,-0.0147058823529411,-0.0438829787234042,0.04287140500892335,0.48,0.6192307692307693,0.7950191570881227,0.7994186046511628,0.8020833333333334,0.578125,0.5869565217391305,0.4756097560975609,0.4880952380952381,0.8137755102040817,0.5982142857142857,0.45,0.6190476190476191,0.4558823529411764,0.839095744680851,0.6267035928548886,0.05918146252923137,0.0,-0.0032553180939158,0.2366279069767441
Hispanic,0.06,-0.0115384615384615,0.0019157088122605,-0.0106589147286821,-0.0081018518518518,-0.03125,-0.0108695652173913,0.073170731707317,-0.0357142857142857,0.0331632653061224,-0.0089285714285714,-0.0416666666666666,0.0119047619047619,-0.0588235294117647,-0.0212765957446808,0.027932194002187848,0.52,0.573076923076923,0.685823754789272,0.6986434108527132,0.7060185185185185,0.625,0.5108695652173914,0.5487804878048781,0.5119047619047619,0.7372448979591837,0.5982142857142857,0.4916666666666666,0.6309523809523809,0.4705882352941176,0.7207446808510638,0.6019685713068105,0.05527197624018434,0.0,0.0058590773863512,0.3171511627906976
Jewish,-0.03,0.0153846153846153,0.0210727969348659,-0.0426356589147286,0.011574074074074,0.03125,0.0,0.0304878048780487,-0.0833333333333333,-0.0025510204081632,0.0089285714285714,0.05,-0.0238095238095238,-0.0735294117647058,0.0053191489361702,0.028658397324453345,0.51,0.6538461538461539,0.7298850574712644,0.7151162790697675,0.7303240740740741,0.625,0.5,0.5426829268292683,0.5595238095238095,0.7644557823129252,0.6160714285714286,0.5333333333333333,0.6190476190476191,0.6029411764705882,0.7686170212765957,0.6313896441217887,0.06048945065644426,0.0,-0.0005355646344018,0.2866279069767442
