,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d,TB_African_std,TB_African American_std,TB_Arab_std,TB_Asian_std,TB_Black_std,TB_Caucasian_std,TB_European_std,TB_Hispanic_std,TB_Jewish_std,TB_Latino_std,TB_Middle Eastern_std,TB_Native American_std,TB_Roma_std,TB_South American_std,TB_White_std,TB_std,BAmt_African_std,BAmt_African American_std,BAmt_Arab_std,BAmt_Asian_std,BAmt_Black_std,BAmt_Caucasian_std,BAmt_European_std,BAmt_Hispanic_std,BAmt_Jewish_std,BAmt_Latino_std,BAmt_Middle Eastern_std,BAmt_Native American_std,BAmt_Roma_std,BAmt_South American_std,BAmt_White_std,BAmt_std,PB_p_std,PB_std,BS_d_std,Acc_d_std
Baseline,0.03333333333333333,-0.007692307692307702,0.016283524904214534,0.04166666666666664,0.0032793209876543004,0.046875,0.007246376811594198,-0.010162601626016234,-0.007936507936507934,0.0034013605442177,0.06845238095238093,0.06388888888888887,0.12301587301587301,-0.10294117647058824,0.036790780141843935,0.050200348946518064,0.37333333333333335,0.43846153846153846,0.5035121328224775,0.4874031007751938,0.4870756172839506,0.3697916666666667,0.4855072463768116,0.3841463414634146,0.37301587301587297,0.4518140589569161,0.4672619047619048,0.425,0.5198412698412699,0.40686274509803916,0.4623226950354609,0.44235663492619,0.0,0.05390396832453633,0.01992020657527323,0.45978682170542634,0.03333333333333333,-0.007692307692307702,0.016283524904214534,0.04166666666666664,0.0032793209876543004,0.046875,0.007246376811594198,-0.010162601626016234,-0.007936507936507934,0.0034013605442177,0.06845238095238093,0.06388888888888887,0.12301587301587301,-0.10294117647058824,0.036790780141843935,0.050200348946518064,0.37333333333333335,0.43846153846153846,0.5035121328224775,0.4874031007751938,0.4870756172839506,0.3697916666666667,0.4855072463768116,0.3841463414634146,0.37301587301587297,0.4518140589569161,0.4672619047619048,0.425,0.5198412698412699,0.40686274509803916,0.4623226950354609,0.44235663492619,0.0,0.05390396832453633,0.01992020657527323,0.45978682170542634
African,0.02666666666666667,-0.05256410256410254,0.0073435504469987,-0.000968992248062,0.032407407407407364,0.06770833333333333,-0.0181159420289855,0.022357723577235766,0.0595238095238095,0.020691609977324235,0.038690476190476136,0.027777777777777773,0.06746031746031743,-0.03921568627450977,0.007978723404255332,0.04275828421213453,0.49333333333333335,0.5115384615384615,0.5073435504469986,0.45962532299741604,0.4864969135802469,0.4322916666666667,0.4166666666666666,0.3353658536585365,0.4404761904761904,0.5002834467120181,0.4613095238095238,0.45,0.46428571428571425,0.4411764705882353,0.4734042553191489,0.45823982467194374,0.05741057022372794,0.0,-0.005243230979579233,0.4325581395348837,0.02666666666666667,-0.05256410256410254,0.0073435504469987,-0.000968992248062,0.032407407407407364,0.06770833333333333,-0.0181159420289855,0.022357723577235766,0.0595238095238095,0.020691609977324235,0.038690476190476136,0.027777777777777773,0.06746031746031743,-0.03921568627450977,0.007978723404255332,0.04275828421213453,0.49333333333333335,0.5115384615384615,0.5073435504469986,0.45962532299741604,0.4864969135802469,0.4322916666666667,0.4166666666666666,0.3353658536585365,0.4404761904761904,0.5002834467120181,0.4613095238095238,0.45,0.46428571428571425,0.4411764705882353,0.4734042553191489,0.45823982467194374,0.05741057022372794,0.0,-0.005243230979579233,0.4325581395348837
African American,0.03333333333333333,-0.0307692307692307,-0.006385696040868433,0.011627906976744167,0.03414351851851847,0.057291666666666664,-0.0579710144927536,0.05894308943089427,0.05555555555555553,0.037131519274376364,0.029761904761904698,-0.01944444444444447,0.12698412698412698,-0.019607843137254898,0.01906028368794323,0.042872231244393766,0.40666666666666673,0.4871794871794872,0.4859514687100894,0.44509043927648567,0.4928626543209876,0.453125,0.4202898550724637,0.3678861788617886,0.42857142857142855,0.4974489795918367,0.42857142857142855,0.3361111111111111,0.4920634920634921,0.38235294117647056,0.4862588652482269,0.4406953330947976,0.0534472189218006,0.0,0.012451356383759068,0.38963178294573636,0.03333333333333333,-0.0307692307692307,-0.006385696040868433,0.011627906976744167,0.03414351851851847,0.057291666666666664,-0.0579710144927536,0.05894308943089427,0.05555555555555553,0.037131519274376364,0.029761904761904698,-0.01944444444444447,0.12698412698412698,-0.019607843137254898,0.01906028368794323,0.042872231244393766,0.40666666666666673,0.4871794871794872,0.4859514687100894,0.44509043927648567,0.4928626543209876,0.453125,0.4202898550724637,0.3678861788617886,0.42857142857142855,0.4974489795918367,0.42857142857142855,0.3361111111111111,0.4920634920634921,0.38235294117647056,0.4862588652482269,0.4406953330947976,0.0534472189218006,0.0,0.012451356383759068,0.38963178294573636
Arab,0.04,-0.037179487179487165,0.03128991060025537,0.01614987080103353,0.0241126543209876,0.0625,-0.0326086956521739,0.026422764227642236,0.035714285714285705,0.027210884353741468,0.03273809523809523,-0.027777777777777766,0.10317460317460314,-0.0539215686274509,0.0314716312056737,0.044146934137724005,0.3666666666666667,0.4884615384615385,0.5191570881226054,0.4412144702842377,0.48321759259259256,0.4375,0.40217391304347827,0.4004065040650406,0.4007936507936507,0.503968253968254,0.4970238095238095,0.41111111111111104,0.5158730158730158,0.4264705882352941,0.4915780141843971,0.4523744144617127,0.0491348375882818,0.0,0.006131716730512466,0.4200581395348837,0.04,-0.037179487179487165,0.03128991060025537,0.01614987080103353,0.0241126543209876,0.0625,-0.0326086956521739,0.026422764227642236,0.035714285714285705,0.027210884353741468,0.03273809523809523,-0.027777777777777766,0.10317460317460314,-0.0539215686274509,0.0314716312056737,0.044146934137724005,0.3666666666666667,0.4884615384615385,0.5191570881226054,0.4412144702842377,0.48321759259259256,0.4375,0.40217391304347827,0.4004065040650406,0.4007936507936507,0.503968253968254,0.4970238095238095,0.41111111111111104,0.5158730158730158,0.4264705882352941,0.4915780141843971,0.4523744144617127,0.0491348375882818,0.0,0.006131716730512466,0.4200581395348837
Asian,0.016666666666666666,-0.023076923076923068,0.010855683269476335,0.028100775193798364,0.026427469135802403,0.09375,-0.050724637681159396,0.020325203252032503,0.043650793650793634,0.024376417233560068,0.023809523809523798,0.0111111111111111,0.06349206349206347,-0.04411764705882349,-0.0026595744680851,0.04031215954609723,0.3833333333333333,0.41794871794871796,0.4725415070242656,0.4861111111111111,0.4681712962962963,0.4166666666666667,0.4202898550724637,0.42276422764227645,0.3293650793650793,0.484126984126984,0.45238095238095233,0.3833333333333333,0.45238095238095233,0.40686274509803916,0.46276595744680854,0.4306028479484853,0.05063427448106323,0.0,0.007645940292538067,0.4065891472868217,0.016666666666666666,-0.023076923076923068,0.010855683269476335,0.028100775193798364,0.026427469135802403,0.09375,-0.050724637681159396,0.020325203252032503,0.043650793650793634,0.024376417233560068,0.023809523809523798,0.0111111111111111,0.06349206349206347,-0.04411764705882349,-0.0026595744680851,0.04031215954609723,0.3833333333333333,0.41794871794871796,0.4725415070242656,0.4861111111111111,0.4681712962962963,0.4166666666666667,0.4202898550724637,0.42276422764227645,0.3293650793650793,0.484126984126984,0.45238095238095233,0.3833333333333333,0.45238095238095233,0.40686274509803916,0.46276595744680854,0.4306028479484853,0.05063427448106323,0.0,0.007645940292538067,0.4065891472868217
Black,0.09666666666666668,0.0025641025641025667,0.041187739463601464,-0.002260981912144701,0.0381944444444444,0.046875,0.0688405797101449,-0.006097560975609731,0.06746031746031743,0.009637188208616768,-0.02976190476190473,0.0277777777777778,0.043650793650793634,-0.05882352941176466,0.007978723404255266,0.044016683501439634,0.42333333333333334,0.4692307692307692,0.5009578544061303,0.4673772609819122,0.48611111111111116,0.4322916666666667,0.4021739130434782,0.380081300813008,0.4246031746031746,0.5107709750566892,0.43452380952380953,0.42777777777777776,0.5119047619047619,0.40196078431372556,0.4716312056737588,0.4496486465626737,0.05383107019868494,0.0,-0.0014900352993295989,0.43110465116279073,0.09666666666666668,0.0025641025641025667,0.041187739463601464,-0.002260981912144701,0.0381944444444444,0.046875,0.0688405797101449,-0.006097560975609731,0.06746031746031743,0.009637188208616768,-0.02976190476190473,0.0277777777777778,0.043650793650793634,-0.05882352941176466,0.007978723404255266,0.044016683501439634,0.42333333333333334,0.4692307692307692,0.5009578544061303,0.4673772609819122,0.48611111111111116,0.4322916666666667,0.4021739130434782,0.380081300813008,0.4246031746031746,0.5107709750566892,0.43452380952380953,0.42777777777777776,0.5119047619047619,0.40196078431372556,0.4716312056737588,0.4496486465626737,0.05383107019868494,0.0,-0.0014900352993295989,0.43110465116279073
Caucasian,-0.016666666666666666,-0.039743589743589706,0.021072796934865867,0.0035529715762274,0.022762345679012336,0.020833333333333332,-0.0652173913043478,-0.0020325203252032336,0.0357142857142857,0.018140589569160964,0.002976190476190467,0.027777777777777766,0.06349206349206347,0.0049019607843136985,0.05186170212765953,0.03530842443351844,0.38999999999999996,0.45512820512820507,0.5012771392081737,0.4635012919896641,0.48302469135802467,0.4895833333333333,0.4202898550724637,0.3841463414634146,0.44047619047619047,0.5124716553287981,0.4851190476190476,0.39999999999999997,0.44444444444444436,0.45588235294117646,0.46941489361702127,0.45298396279866376,0.05617481421728973,0.0,0.009288527381850766,0.37209302325581395,-0.016666666666666666,-0.039743589743589706,0.021072796934865867,0.0035529715762274,0.022762345679012336,0.020833333333333332,-0.0652173913043478,-0.0020325203252032336,0.0357142857142857,0.018140589569160964,0.002976190476190467,0.027777777777777766,0.06349206349206347,0.0049019607843136985,0.05186170212765953,0.03530842443351844,0.38999999999999996,0.45512820512820507,0.5012771392081737,0.4635012919896641,0.48302469135802467,0.4895833333333333,0.4202898550724637,0.3841463414634146,0.44047619047619047,0.5124716553287981,0.4851190476190476,0.39999999999999997,0.44444444444444436,0.45588235294117646,0.46941489361702127,0.45298396279866376,0.05617481421728973,0.0,0.009288527381850766,0.37209302325581395
European,0.02333333333333333,-0.0461538461538461,0.0057471264367816,0.021640826873384963,0.020061728395061665,-0.020833333333333332,0.0181159420289855,0.024390243902439,0.043650793650793634,0.023242630385487472,-0.023809523809523767,-0.036111111111111066,0.1349206349206349,0.02941176470588233,0.044769503546099265,0.04296069098409447,0.43,0.4358974358974359,0.49680715197956576,0.46737726098191207,0.49074074074074076,0.4166666666666667,0.49637681159420294,0.3577235772357723,0.3928571428571428,0.5034013605442177,0.4166666666666667,0.35833333333333334,0.49206349206349204,0.37254901960784315,0.4951241134751773,0.4415056515762779,0.058793981480442466,0.0,0.0162835852976758,0.47751937984496123,0.02333333333333333,-0.0461538461538461,0.0057471264367816,0.021640826873384963,0.020061728395061665,-0.020833333333333332,0.0181159420289855,0.024390243902439,0.043650793650793634,0.023242630385487472,-0.023809523809523767,-0.036111111111111066,0.1349206349206349,0.02941176470588233,0.044769503546099265,0.04296069098409447,0.43,0.4358974358974359,0.49680715197956576,0.46737726098191207,0.49074074074074076,0.4166666666666667,0.49637681159420294,0.3577235772357723,0.3928571428571428,0.5034013605442177,0.4166666666666667,0.35833333333333334,0.49206349206349204,0.37254901960784315,0.4951241134751773,0.4415056515762779,0.058793981480442466,0.0,0.0162835852976758,0.47751937984496123
Hispanic,-0.03333333333333333,-0.02948717948717947,0.024265644955300102,0.009689922480620132,0.0353009259259259,0.109375,0.0144927536231884,-0.026422764227642295,0.01587301587301587,0.013038548752834432,-0.044642857142857095,0.0222222222222222,0.09920634920634917,1.1564823173178713e-18,0.011968085106382967,0.04628715361502877,0.4266666666666667,0.4166666666666666,0.5006385696040868,0.4541343669250646,0.4755015432098764,0.359375,0.3478260869565217,0.3882113821138211,0.4365079365079365,0.518140589569161,0.4136904761904761,0.3999999999999999,0.48015873015873006,0.40196078431372545,0.4658687943262411,0.43235650621393157,0.06098505462278594,0.0,0.007886086764734034,0.3999031007751938,-0.03333333333333333,-0.02948717948717947,0.024265644955300102,0.009689922480620132,0.0353009259259259,0.109375,0.0144927536231884,-0.026422764227642295,0.01587301587301587,0.013038548752834432,-0.044642857142857095,0.0222222222222222,0.09920634920634917,1.1564823173178713e-18,0.011968085106382967,0.04628715361502877,0.4266666666666667,0.4166666666666666,0.5006385696040868,0.4541343669250646,0.4755015432098764,0.359375,0.3478260869565217,0.3882113821138211,0.4365079365079365,0.518140589569161,0.4136904761904761,0.3999999999999999,0.48015873015873006,0.40196078431372545,0.4658687943262411,0.43235650621393157,0.06098505462278594,0.0,0.007886086764734034,0.3999031007751938
Jewish,0.05333333333333334,-0.019230769230769197,0.012132822477650032,0.013888888888888867,0.027006172839506164,0.041666666666666664,-0.018115942028985508,0.010162601626016267,0.027777777777777766,0.011621315192743733,0.056547619047619034,0.0055555555555555315,0.07936507936507933,-0.04411764705882353,0.030585106382978667,0.04414435399772477,0.43333333333333335,0.4679487179487179,0.5019157088122604,0.47125322997416014,0.480324074074074,0.4895833333333333,0.4166666666666667,0.3678861788617886,0.503968253968254,0.4963151927437641,0.431547619047619,0.4055555555555555,0.4761904761904761,0.4656862745098038,0.48537234042553196,0.45956979702968925,0.0440018543084634,0.0,0.003197073880031266,0.40038759689922476,0.05333333333333334,-0.019230769230769197,0.012132822477650032,0.013888888888888867,0.027006172839506164,0.041666666666666664,-0.018115942028985508,0.010162601626016267,0.027777777777777766,0.011621315192743733,0.056547619047619034,0.0055555555555555315,0.07936507936507933,-0.04411764705882353,0.030585106382978667,0.04414435399772477,0.43333333333333335,0.4679487179487179,0.5019157088122604,0.47125322997416014,0.480324074074074,0.4895833333333333,0.4166666666666667,0.3678861788617886,0.503968253968254,0.4963151927437641,0.431547619047619,0.4055555555555555,0.4761904761904761,0.4656862745098038,0.48537234042553196,0.45956979702968925,0.0440018543084634,0.0,0.003197073880031266,0.40038759689922476
