Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Baseline,0.024563505648750397,0.046119235095613,0.11521739130434783,0.2760869565217391,0.4673913043478261,0.8967391304347826
