Persona,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a
Baseline,0.09981851179673318,0.0292800967937084,0.07999999999999996,0.10333333333333333,0.7066666666666667,0.83
