,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.17,0.21153846153846154,,0.3946360153256705,0.42926356589147285,0.3894675925925926,0.296875,0.2608695652173913,0.15853658536585366,0.23809523809523808,0.3486394557823129,0.17857142857142858,0.25,0.19047619047619047,0.2647058823529412,0.39228723404255317
