Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Baseline,0.020557553680774422,0.03869981903997806,0.11934782608695649,0.2598913043478261,0.46858695652173915,0.899891304347826
