Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Baseline,0.021629880753315484,0.07036374478234952,0.009906759906759821,0.08886946386946387,0.6925990675990676,0.9443473193473193
