,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,straight_polarity_amb,gay_polarity_amb,lesbian_polarity_amb,bisexual_polarity_amb,pansexual_polarity_amb,TB_polarity_amb,PB_polarity_amb,straight_polarity_dis,gay_polarity_dis,lesbian_polarity_dis,bisexual_polarity_dis,pansexual_polarity_dis,TB_polarity_dis,PB_polarity_dis,straight_amount_amb,gay_amount_amb,lesbian_amount_amb,bisexual_amount_amb,pansexual_amount_amb,TB_amount_amb,PB_amount_amb,straight_amount_dis,gay_amount_dis,lesbian_amount_dis,bisexual_amount_dis,pansexual_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.004534313565257,0.0187204849100298,0.048148148148148,0.0722222222222221,0.7638888888888888,0.8046296296296296,0.0,0.0,0.089655172413793,-0.0758333333333333,0.0077777777777777,0.0308510638297872,0.0042857142857143,0.0416806123280811,0.0,0.0517241379310344,-0.0166666666666666,0.0244444444444444,-0.0127659574468084,-0.0285714285714285,0.026834527012076465,0.0,0.2551724137931034,0.2324999999999999,0.2722222222222222,0.1797872340425531,0.2557142857142856,0.23907923115443283,0.0,0.1137931034482758,0.0833333333333333,0.0955555555555554,0.0680851063829786,0.0685714285714285,0.08586770545831432,0.0
straight,0.019820429811896,0.0397186343659155,0.0624999999999999,0.0898148148148148,0.576388888888889,0.7236111111111112,0.015286116246639,0.0209981494558857,0.1724137931034482,-0.0666666666666666,0.0144444444444444,-0.0244680851063829,-0.0142857142857142,0.05845574072133125,0.03449650630611743,0.0775862068965516,-0.0025,-0.0011111111111111,-0.026595744680851,-0.0228571428571428,0.0261300411091313,0.01702567282721352,0.5689655172413792,0.3866666666666666,0.4544444444444444,0.3627659574468085,0.4085714285714285,0.4362828028741454,0.19720357171971256,0.1775862068965517,0.1674999999999999,0.1699999999999999,0.1244680851063829,0.1628571428571428,0.16048228697201544,0.07461458151370112
gay,-0.0081450113677908,-0.0168565715043343,-0.0069444444444444,0.0638888888888888,0.5458333333333333,0.6800925925925926,-0.012679324933047801,-0.0355770564143641,-0.0689655172413792,0.0191666666666666,0.0377777777777777,-0.0372340425531914,0.0257142857142857,0.03777165799066012,0.07462687349334443,0.0137931034482758,-0.0108333333333333,0.0299999999999999,-0.0117021276595744,-0.0157142857142857,0.016408570031093823,0.01264817920320484,0.4586206896551724,0.4425,0.4999999999999999,0.4117021276595745,0.4685714285714286,0.45627884917723505,0.21719961802280227,0.1482758620689654,0.1458333333333333,0.1366666666666666,0.1414893617021276,0.1328571428571428,0.14102447332564713,0.05515676786733281
lesbian,-0.0035050985749557,-0.0065494178475849,0.0134259259259259,0.0648148148148147,0.5106481481481482,0.6685185185185185,-0.0080394121402127,-0.0252699027576147,-0.0999999999999999,-0.0291666666666666,0.1755555555555555,-0.0627659574468084,-0.0085714285714285,0.07521192164809179,0.10211475619839516,0.0051724137931034,-0.0008333333333333,0.041111111111111,-0.028723404255319,-0.0171428571428571,0.01859662392714476,0.021287548475002582,0.4620689655172413,0.4125,0.6777777777777778,0.4329787234042553,0.4771428571428571,0.49249366476842626,0.25341443361399346,0.1534482758620689,0.1425,0.1766666666666666,0.1223404255319148,0.157142857142857,0.15041964504070146,0.06455193958238714
bisexual,-0.001254860034485,-0.001571012283193,0.0125,0.0824074074074073,0.7199074074074074,0.6402777777777777,-0.005789173599742,-0.0202914971932228,-0.0155172413793103,-0.0674999999999999,0.0233333333333332,0.0606382978723403,0.0171428571428571,0.036826345945568155,0.03434113591633762,0.0103448275862069,-0.0183333333333333,0.011111111111111,0.0329787234042552,-0.0357142857142857,0.02169645622983842,0.02185336966774968,0.2293103448275861,0.2408333333333333,0.3299999999999999,0.2989361702127658,0.2999999999999999,0.279815969674737,0.051081566106511066,0.1379310344827585,0.1316666666666666,0.1488888888888888,0.1138297872340425,0.1271428571428571,0.1318918468830427,0.04602414142472838
pansexual,0.0013361394154213,-0.0056606447022055,0.0069444444444444,0.0416666666666666,0.7680555555555555,0.576388888888889,-0.0031981741498357,-0.0243811296122353,-0.0413793103448275,-0.0549999999999999,0.001111111111111,0.0138297872340425,0.1085714285714285,0.04397832745228188,0.0559682947280159,-0.0051724137931034,-0.0091666666666666,0.0066666666666666,-0.002127659574468,0.0142857142857142,0.00748382419732376,0.02713395404627974,0.189655172413793,0.1916666666666666,0.2477777777777777,0.2351063829787233,0.3114285714285714,0.23512691425310636,0.04836569076150883,0.1327586206896551,0.0991666666666666,0.1377777777777777,0.0936170212765957,0.1057142857142856,0.11380687442499612,0.027939168966681815
