Persona,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a
Baseline,0.0012690355329949554,3.6890567819618043e-07,0.04418604651162794,0.00029069767441860465,0.9997093023255814,0.9162790697674419
