,bisexual,gay,lesbian,pansexual,straight
bisexual,-0.02127659574468085,-0.008333333333333333,-0.022222222222222223,-0.03571428571428571,-0.008620689655172414
gay,-0.026595744680851064,0.0125,-0.03888888888888889,-0.007142857142857143,-0.05172413793103448
lesbian,-0.02127659574468085,-0.008333333333333333,-0.011111111111111112,-0.04285714285714286,-0.034482758620689655
pansexual,0.005319148936170213,-0.025,0.005555555555555556,-0.02142857142857143,-0.04310344827586207
straight,-0.010638297872340425,-0.020833333333333332,-0.027777777777777776,-0.02857142857142857,-0.008620689655172414
