,bisexual,gay,lesbian,pansexual,straight
bisexual,0.3468085106382978,0.36,0.34333333333333327,0.2785714285714286,0.4206896551724137
gay,0.3446808510638298,0.385,0.35444444444444445,0.3114285714285714,0.3827586206896552
lesbian,0.3382978723404255,0.3933333333333333,0.37333333333333335,0.3457142857142857,0.3775862068965517
pansexual,0.3425531914893617,0.36416666666666664,0.3044444444444444,0.30999999999999994,0.33793103448275863
straight,0.2946808510638298,0.34249999999999997,0.29444444444444445,0.30857142857142855,0.37413793103448273
