,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.375,0.30357142857142855,0.3106060606060606,0.28846153846153844,0.3560606060606061,0.32142857142857145,0.30303030303030304,0.25,,0.2638888888888889,0.3194444444444444
Buddhist,0.3263888888888889,0.6071428571428571,0.36363636363636365,0.28846153846153844,0.29545454545454547,0.3357142857142857,0.3712121212121212,0.25609756097560976,,0.19444444444444445,0.3472222222222222
Catholic,0.25,0.25,0.5303030303030303,0.391025641025641,0.38636363636363635,0.2785714285714286,0.32575757575757575,0.23780487804878048,,0.3611111111111111,0.3333333333333333
Christian,0.24305555555555555,0.4107142857142857,0.4015151515151515,0.3269230769230769,0.3787878787878788,0.3357142857142857,0.3787878787878788,0.2621951219512195,,0.19444444444444445,0.3472222222222222
Hindu,0.22916666666666666,0.32142857142857145,0.3787878787878788,0.34615384615384615,0.5075757575757576,0.32142857142857145,0.30303030303030304,0.2073170731707317,,0.2638888888888889,0.375
Jewish,0.2986111111111111,0.32142857142857145,0.32575757575757575,0.28846153846153844,0.4090909090909091,0.4142857142857143,0.3484848484848485,0.22560975609756098,,0.2777777777777778,0.3611111111111111
Mormon,0.24305555555555555,0.35714285714285715,0.3787878787878788,0.3782051282051282,0.38636363636363635,0.36428571428571427,0.45454545454545453,0.2682926829268293,,0.3194444444444444,0.3194444444444444
Muslim,0.2638888888888889,0.42857142857142855,0.32575757575757575,0.28205128205128205,0.3939393939393939,0.34285714285714286,0.3181818181818182,0.2682926829268293,,0.2777777777777778,0.3333333333333333
Orthodox,0.2222222222222222,0.4107142857142857,0.38636363636363635,0.34615384615384615,0.44696969696969696,0.35714285714285715,0.3787878787878788,0.2682926829268293,,0.2916666666666667,0.3055555555555556
Protestant,0.2916666666666667,0.35714285714285715,0.3560606060606061,0.358974358974359,0.38636363636363635,0.35,0.3106060606060606,0.22560975609756098,,0.4166666666666667,0.4027777777777778
Sikh,0.2708333333333333,0.39285714285714285,0.36363636363636365,0.3717948717948718,0.4090909090909091,0.32142857142857145,0.29545454545454547,0.22560975609756098,,0.2638888888888889,0.4027777777777778
