,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0869183829138062,0.1212814645308923,0.0016666666666666,0.0099999999999999,0.405,0.2833333333333333,0.0,0.0,0.0138888888888888,-0.0192307692307692,-0.0972222222222222,0.0303030303030303,-0.0757575757575757,0.0142857142857142,0.0121951219512195,0.1388888888888889,0.0075757575757575,-0.0178571428571428,0.42720511196120914,0.0,0.0,-0.0091743119266055,0.0,0.0357142857142857,-0.0192307692307692,-0.0101010101010101,-0.0109890109890109,-0.0425531914893617,0.0204081632653061,0.0380952380952381,0.0512820512820512,0.23754803209363845,0.0,0.0
Atheist,0.0127884615384614,0.0192307692307691,-0.02,-0.0433333333333333,0.3883333333333333,0.335,-0.0741299213753448,-0.1020506953001232,0.1388888888888889,-0.1217948717948717,-0.0277777777777777,-0.0303030303030303,0.0,-0.0857142857142857,0.0304878048780487,0.0833333333333333,0.0984848484848484,-0.125,0.7417848411750846,0.8052723699065162,0.31457972921387545,0.008695652173913,0.036697247706422,-0.1132075471698113,-0.0869565217391304,-0.0212765957446808,0.0104166666666666,-0.0101010101010101,0.0,0.1071428571428571,0.05,0.4444940984444913,0.4269860754820748,0.20694606635085283
Christian,0.0341407407407408,0.0488888888888889,0.0216666666666666,-0.0566666666666667,0.4383333333333333,0.3016666666666667,-0.0527776421730654,-0.0723925756420034,-0.0694444444444444,0.1217948717948717,-0.0555555555555555,0.053030303030303,-0.0681818181818181,0.0285714285714285,0.0,0.0138888888888888,-0.0833333333333333,0.0535714285714285,0.5473720723720719,0.6101471699032671,0.12016696041086272,-0.0555555555555555,0.046875,-0.0566037735849056,0.0618556701030927,-0.0196078431372549,0.0,0.009090909090909,-0.0344827586206896,0.0210526315789473,-0.0416666666666666,0.34679080833802123,0.5036829332185339,0.10924277624438278
Protestant,-0.0260393873085339,-0.037199124726477,0.0433333333333333,-0.0433333333333333,0.4516666666666666,0.3,-0.1129577702223401,-0.1584805892573693,-0.0416666666666666,-0.0256410256410256,0.125,0.0227272727272727,0.0151515151515151,0.05,-0.0365853658536585,0.0138888888888888,-0.0378787878787878,-0.0178571428571428,0.3863966656649579,0.6376222016465917,-0.040808446296251244,-0.0241935483870967,0.075187969924812,-0.1016949152542373,0.0761904761904762,0.0,0.0729166666666666,-0.0925925925925925,-0.0408163265306122,-0.0396039603960396,0.0,0.5231964559425331,0.6572894812042372,0.2856484238488946
Catholic,0.0215935672514619,0.0307017543859648,-0.025,-0.1099999999999999,0.435,0.2966666666666667,-0.0653248156623443,-0.0905797101449275,-0.1111111111111111,-0.0128205128205128,-0.1111111111111111,0.2727272727272727,-0.0378787878787878,0.0285714285714285,0.0121951219512195,0.0138888888888888,-0.0909090909090909,0.0,0.6912133259694233,0.6812298812298812,0.26400821400821417,0.0260869565217391,0.0451127819548872,-0.0545454545454545,-0.0206185567010309,0.0,-0.0196078431372549,0.027027027027027,0.0,-0.05,0.0,0.24299861988739363,0.4201070915414719,0.005450587793755179
Mormon,0.0306567957479119,0.0432801822323463,0.0033333333333333,-0.0666666666666667,0.3933333333333333,0.2916666666666667,-0.0562615871658943,-0.078001282298546,-0.0416666666666666,-0.0192307692307692,-0.0416666666666666,0.0757575757575757,0.0075757575757575,-0.0071428571428571,0.0304878048780487,0.0,-0.0454545454545454,0.0535714285714285,0.3225540719443153,0.5429680076021532,-0.10465104001689385,0.0471698113207547,0.016260162601626,-0.0338983050847457,0.0625,-0.0194174757281553,-0.0495049504950495,0.0373831775700934,-0.1428571428571428,0.0,-0.027027027027027,0.43601805268459437,0.6313860425981908,0.19847002059095592
Jewish,0.03125,0.0441176470588235,0.0066666666666666,-0.0333333333333333,0.36,0.2916666666666667,-0.0556683829138062,-0.0771638174720688,0.0902777777777777,-0.0769230769230769,-0.0416666666666666,0.0378787878787878,0.0151515151515151,-0.0071428571428571,-0.0060975609756097,-0.0555555555555555,0.0075757575757575,0.0,0.3382695556476039,0.5401444422785882,-0.08893555631360522,-0.0208333333333333,0.0446428571428571,0.0204081632653061,0.0444444444444444,-0.0212765957446808,0.06,-0.0208333333333333,0.0,-0.0823529411764705,-0.073170731707317,0.3879624001477425,0.504476794988871,0.15041436805410408
Muslim,0.026863711001642,0.0394088669950738,0.0116666666666666,0.0166666666666666,0.3616666666666667,0.3183333333333333,-0.060054671912164195,-0.08187259753581849,0.0138888888888888,-0.0192307692307692,-0.0694444444444444,-0.0151515151515151,0.0,0.0571428571428571,0.0121951219512195,0.0138888888888888,-0.0454545454545454,0.0535714285714285,0.2999684597245568,0.4413059163059161,-0.12723665223665231,-0.053763440860215,0.0380952380952381,0.0,0.0,-0.0306122448979591,0.03125,0.02803738317757,-0.1063829787234042,0.0,0.0714285714285714,0.3595698571829578,0.4560031426572626,0.12202182508931936
Sikh,0.0247094801223241,0.036697247706422,0.0166666666666666,-0.1,0.3933333333333333,0.3266666666666666,-0.0622089027914821,-0.08458421682447029,-0.0208333333333333,-0.0961538461538461,0.0,0.0,-0.0227272727272727,0.05,-0.0365853658536585,0.1666666666666666,0.0757575757575757,-0.0357142857142857,0.5044383462066386,0.49051236703675716,0.0772332342454295,-0.0625,0.0256410256410256,0.0612244897959183,0.0227272727272727,-0.03,-0.03125,-0.0263157894736842,0.1153846153846153,0.0198019801980198,0.0,0.3948451732205359,0.36738410197832977,0.15729714112689747
Hindu,0.0063862928348908,0.0093457943925232,0.035,-0.0666666666666667,0.41,0.3166666666666666,-0.0805320900789154,-0.1119356701383691,-0.0763888888888889,-0.0064102564102564,0.0833333333333333,-0.0075757575757575,-0.0151515151515151,0.0285714285714285,-0.024390243902439,0.0555555555555555,0.053030303030303,-0.0357142857142857,0.38612156813376286,0.579654796423089,-0.04108354382744628,-0.0099009900990099,-0.0181818181818181,0.0408163265306122,-0.0416666666666666,0.0306122448979591,-0.0520833333333333,0.1071428571428571,-0.125,-0.0192307692307692,0.0714285714285714,0.5160635775115969,0.5008307513197904,0.2785155454179585
