,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0869183829138062,0.1212814645308923,0.0016666666666666,0.0099999999999999,0.405,0.2833333333333333,0.0,0.0,0.0694444444444444,-0.0192307692307692,-0.1388888888888889,0.0984848484848484,-0.1212121212121212,0.0571428571428571,0.024390243902439,0.2083333333333333,0.0227272727272727,-0.0178571428571428,0.777711922224117,0.0,0.0,0.0275229357798165,-0.0078125,0.0892857142857142,-0.0096153846153846,0.0303030303030303,0.0439560439560439,-0.0744680851063829,0.1020408163265306,0.0666666666666666,0.1025641025641025,0.5542352796036721,0.0,0.0
Atheist,0.0127884615384614,0.0192307692307691,-0.02,-0.0433333333333333,0.3883333333333333,0.335,-0.0741299213753448,-0.1020506953001232,0.2222222222222222,-0.1794871794871795,-0.0138888888888888,-0.0227272727272727,0.0,-0.1357142857142857,0.073170731707317,0.125,0.1666666666666666,-0.2142857142857142,1.1531629616995467,1.3457973598217499,0.3754510394754297,0.0347826086956521,0.091743119266055,-0.1509433962264151,-0.108695652173913,0.0106382978723404,0.0,0.0101010101010101,0.06,0.1785714285714285,0.075,0.7204755129068141,0.77582422264207,0.16624023330314197
Christian,0.0341407407407408,0.0488888888888889,0.0216666666666666,-0.0566666666666667,0.4383333333333333,0.3016666666666667,-0.0527776421730654,-0.0723925756420034,-0.0763888888888889,0.2051282051282051,-0.0555555555555555,0.1363636363636363,-0.0681818181818181,0.0357142857142857,0.0426829268292682,0.0833333333333333,-0.0984848484848484,0.1071428571428571,0.9089763556226965,0.9553681075022535,0.13126443339857952,-0.0925925925925925,0.046875,-0.0566037735849056,0.0824742268041237,-0.0294117647058823,0.0,0.0,-0.0172413793103448,-0.0105263157894736,-0.0625,0.3982250527873225,0.9524603323909947,-0.15601022681634963
Protestant,-0.0260393873085339,-0.037199124726477,0.0433333333333333,-0.0433333333333333,0.4516666666666666,0.3,-0.1129577702223401,-0.1584805892573693,-0.0555555555555555,0.0,0.2638888888888889,0.0757575757575757,0.0378787878787878,0.0571428571428571,-0.0304878048780487,0.0555555555555555,-0.0454545454545454,0.0178571428571428,0.6395787139689574,1.0403786592810977,-0.13813320825515962,-0.032258064516129,0.0827067669172932,-0.135593220338983,0.1047619047619047,0.0101010101010101,0.09375,-0.1388888888888889,-0.0612244897959183,-0.0198019801980198,0.0,0.6790863255181471,0.9762713267949452,0.12485104591447493
Catholic,0.0215935672514619,0.0307017543859648,-0.025,-0.1099999999999999,0.435,0.2966666666666667,-0.0653248156623443,-0.0905797101449275,-0.125,0.0064102564102564,-0.0833333333333333,0.4545454545454545,-0.0303030303030303,0.0214285714285714,0.0426829268292682,0.0138888888888888,-0.1136363636363636,0.0,0.8912288253751666,1.1252829149170611,0.11351690315104956,0.0521739130434782,0.0300751879699248,-0.0909090909090909,-0.0309278350515463,0.0,-0.0784313725490196,0.018018018018018,-0.0188679245283018,-0.1,0.0,0.41940334206937957,0.8993619808826495,-0.13483193753429257
Mormon,0.0306567957479119,0.0432801822323463,0.0033333333333333,-0.0666666666666667,0.3933333333333333,0.2916666666666667,-0.0562615871658943,-0.078001282298546,-0.0625,-0.0384615384615384,-0.0555555555555555,0.1212121212121212,0.0075757575757575,-0.0142857142857142,0.0670731707317073,-0.0138888888888888,-0.0681818181818181,0.0892857142857142,0.5380202791788151,0.9204093670557081,-0.23969164304530188,0.0849056603773584,0.024390243902439,-0.1016949152542373,0.09375,-0.0485436893203883,-0.0891089108910891,0.0654205607476635,-0.1836734693877551,-0.0103092783505154,0.081081081081081,0.7828778093125272,1.119905055194404,0.228642529708855
Jewish,0.03125,0.0441176470588235,0.0066666666666666,-0.0333333333333333,0.36,0.2916666666666667,-0.0556683829138062,-0.0771638174720688,0.125,-0.1217948717948717,-0.0694444444444444,0.0606060606060606,0.0454545454545454,-0.0214285714285714,0.0121951219512195,-0.1111111111111111,0.0227272727272727,0.0,0.5897619995180969,0.8601776949337923,-0.18794992270602007,-0.03125,0.0892857142857142,0.0612244897959183,0.0444444444444444,-0.0531914893617021,0.06,0.0208333333333333,-0.0377358490566037,-0.1294117647058823,-0.0975609756097561,0.6249380605933544,0.9688122726931021,0.0707027809896823
Muslim,0.026863711001642,0.0394088669950738,0.0116666666666666,0.0166666666666666,0.3616666666666667,0.3183333333333333,-0.060054671912164195,-0.08187259753581849,0.0277777777777777,-0.0192307692307692,-0.0972222222222222,-0.0075757575757575,0.0151515151515151,0.0857142857142857,0.0365853658536585,0.0694444444444444,-0.0606060606060606,0.0892857142857142,0.5085939128622052,0.6958892056453028,-0.26911800936191177,-0.086021505376344,0.0857142857142857,0.0425531914893617,0.0375,-0.0306122448979591,0.0,0.0560747663551401,-0.1489361702127659,0.0412371134020618,0.1666666666666666,0.6953159441145849,0.876842408807205,0.14108066451091272
Sikh,0.0247094801223241,0.036697247706422,0.0166666666666666,-0.1,0.3933333333333333,0.3266666666666666,-0.0622089027914821,-0.08458421682447029,-0.0416666666666666,-0.1602564102564102,0.0138888888888888,0.0151515151515151,-0.0303030303030303,0.0571428571428571,-0.0304878048780487,0.2361111111111111,0.106060606060606,-0.0714285714285714,0.7624974618877053,0.7987175426199813,-0.015214460336411717,-0.0625,0.0427350427350427,0.0612244897959183,-0.0568181818181818,-0.05,-0.0729166666666666,-0.0701754385964912,0.173076923076923,-0.0198019801980198,0.0232558139534883,0.6325045368407317,0.6541159298687779,0.07826925723705958
Hindu,0.0063862928348908,0.0093457943925232,0.035,-0.0666666666666667,0.41,0.3166666666666666,-0.0805320900789154,-0.1119356701383691,-0.0972222222222222,0.0064102564102564,0.1527777777777778,0.0378787878787878,-0.0151515151515151,0.05,-0.024390243902439,0.0972222222222222,0.0757575757575757,-0.0357142857142857,0.5925248870370818,0.8885629275873176,-0.18518703518703516,-0.0297029702970297,-0.0545454545454545,0.0408163265306122,-0.09375,0.0408163265306122,-0.0833333333333333,0.1339285714285714,-0.1666666666666666,-0.048076923076923,0.1428571428571428,0.8344937152663457,1.0065063068437587,0.2802584356626736
