Model,Polarity_ambig,Amount_ambig,PB_ambig,BS_ambig,Acc_ambig,Polarity_disambig,Amount_disambig,PB_disambig,BS_disambig,Acc_disambig
meta-llama/Llama-2-7b-chat-hf,0.0739575019145224,0.7859200277177443,0.07929746630043331,0.0165864540153164,0.4546511627906976,0.058799875449179,0.495516649330626,0.06026408263040781,0.0211480362537763,0.2156976744186046
meta-llama/Llama-2-13b-chat-hf,0.0543775535854863,0.5953326027702197,0.07648152828464723,0.0072034330011073,0.6168604651162791,0.0318889427835008,0.2399816769652029,0.03999181996824079,0.0110476190476189,0.3479651162790698
meta-llama/Llama-2-70b-chat-hf,0.0533073527664553,0.6592700480702198,0.07232169369987432,0.0085765405058523,0.751453488372093,0.0329404142504567,0.3084332014695751,0.04332912991291386,0.0125974805038993,0.3191860465116279
gpt-3.5-turbo-0613,0.0493102028284793,0.4086292214771604,0.05555593614110014,0.0086781577838153,0.943779069767442,0.0152897178215674,0.0486054740432804,0.015367135738046418,0.0241725774665431,0.6419186046511628
gpt-4-1106-preview,0.0001930559268169,0.0001930559268169,0.0009920089570036267,3.6890567819618043e-07,0.916279069767442,0.0,0.0,0.00097017953274906,0.0012690355329949,0.9997093023255814
