,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,-0.020833333333333332,0.03571428571428571,-0.030303030303030304,-0.05128205128205128,0.007575757575757576,-0.007142857142857143,0.015151515151515152,0.03048780487804878,,-0.05555555555555555,0.013888888888888888
Buddhist,-0.013888888888888888,0.14285714285714285,0.0,-0.03205128205128205,0.030303030303030304,0.02857142857142857,0.0,-0.006097560975609756,,-0.05555555555555555,0.05555555555555555
Catholic,-0.013888888888888888,-0.017857142857142856,0.07575757575757576,0.01282051282051282,-0.015151515151515152,0.007142857142857143,0.0,0.018292682926829267,,-0.041666666666666664,0.027777777777777776
Christian,0.027777777777777776,0.05357142857142857,0.007575757575757576,0.0,0.05303030303030303,-0.007142857142857143,0.0,-0.012195121951219513,,-0.013888888888888888,0.027777777777777776
Hindu,-0.034722222222222224,0.0,-0.015151515151515152,-0.03205128205128205,-0.015151515151515152,0.007142857142857143,0.0,0.018292682926829267,,0.041666666666666664,-0.013888888888888888
Jewish,0.0,-0.017857142857142856,-0.06060606060606061,0.02564102564102564,-0.015151515151515152,-0.014285714285714285,-0.015151515151515152,0.024390243902439025,,-0.041666666666666664,-0.041666666666666664
Mormon,0.041666666666666664,-0.017857142857142856,0.007575757575757576,-0.00641025641025641,-0.007575757575757576,0.0,-0.015151515151515152,0.006097560975609756,,-0.013888888888888888,0.027777777777777776
Muslim,0.020833333333333332,-0.017857142857142856,-0.030303030303030304,-0.019230769230769232,-0.045454545454545456,-0.007142857142857143,0.015151515151515152,-0.018292682926829267,,-0.05555555555555555,-0.041666666666666664
Orthodox,-0.020833333333333332,-0.017857142857142856,-0.03787878787878788,-0.00641025641025641,0.022727272727272728,0.007142857142857143,0.022727272727272728,-0.024390243902439025,,0.0,0.013888888888888888
Protestant,-0.006944444444444444,0.017857142857142856,0.015151515151515152,0.01282051282051282,-0.03787878787878788,-0.02857142857142857,0.007575757575757576,-0.018292682926829267,,-0.013888888888888888,0.041666666666666664
Sikh,0.04861111111111111,0.07142857142857142,-0.015151515151515152,0.04487179487179487,0.0,-0.04285714285714286,0.0,0.018292682926829267,,0.0,0.013888888888888888
