,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,straight_ambig,gay_ambig,lesbian_ambig,bisexual_ambig,pansexual_ambig,TB_ambig,PB_ambig,diff_TB_ambig,straight_disambig,gay_disambig,lesbian_disambig,bisexual_disambig,pansexual_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,-0.0200995807127882,-0.0490566037735848,0.0069444444444444,0.0138888888888888,0.4560185185185185,0.5902777777777778,0.0,0.0,-0.0172413793103448,0.025,-0.0222222222222222,0.0053191489361702,-0.0071428571428571,0.0769256076115943,0.0,0.0,0.0,0.0491803278688524,0.0,-0.0521739130434782,0.0,0.10135424091233061,0.0,0.0
straight,-0.0049768518518518,-0.01,0.0208333333333333,-0.0231481481481481,0.2199074074074074,0.5023148148148148,0.015122728860936399,0.039056603773584796,0.0603448275862069,-0.05,0.0388888888888888,0.026595744680851,-0.05,0.2258294611559467,0.2778310566094864,0.14890385354435243,0.0169491525423728,0.0689655172413793,0.0470588235294117,-0.04,-0.1538461538461538,0.3268196471593176,0.2498132323339434,0.225465406246987
gay,-0.0153579059829059,-0.0288461538461538,0.0092592592592592,0.0324074074074073,0.2430555555555555,0.4675925925925926,0.004741674729882298,0.020210449927431,-0.0344827586206896,0.0208333333333333,0.0777777777777777,-0.0904255319148936,0.0142857142857142,0.2378051159324084,0.23858129825664648,0.1608795083208141,0.0615384615384615,0.032258064516129,-0.0595238095238095,0.0375,-0.0952380952380952,0.2860584308164952,0.32289654269656787,0.18470418990416457
lesbian,-0.0026734480959832,-0.0046948356807511,0.011574074074074,0.0046296296296296,0.261574074074074,0.4305555555555556,0.017426132616805,0.044361768092833695,-0.0344827586206896,-0.0083333333333333,0.0333333333333333,-0.0372340425531914,0.05,0.16338346784054758,0.2058263168314523,0.08645786022895328,-0.0579710144927536,0.075,-0.0114942528735632,-0.010752688172043,-0.0526315789473684,0.2078495344857282,0.189337743316268,0.1064952935733976
bisexual,-0.0312850729517395,-0.0606060606060605,0.0324074074074074,0.0138888888888888,0.2430555555555555,0.4837962962962963,-0.011185492238951298,-0.011549456832475699,0.0603448275862069,-0.0333333333333333,0.0333333333333333,-0.0053191489361702,-0.0285714285714285,0.1609020717604722,0.22354196508635232,0.0839764641488779,-0.15,0.1238095238095238,-0.0449438202247191,0.08,-0.0895522388059701,0.48830558284021297,0.49129916801483875,0.3869513419278824
pansexual,0.002782837482291,0.0054644808743169,0.0162037037037037,-0.0046296296296296,0.2199074074074074,0.4907407407407407,0.022882418195079197,0.054521084647901695,0.0603448275862069,-0.0625,0.0666666666666666,-0.0053191489361702,-0.0214285714285714,0.2162592146176151,0.27889910794349515,0.13933360700602082,-0.0307692307692307,-0.0454545454545454,0.075,0.0625,-0.0638297872340425,0.27755356345781856,0.37890780437014926,0.17619932254548795
