,bisexual,gay,lesbian,pansexual,straight
bisexual,,,,,
gay,,0.5694444444444444,,,-0.2847222222222222
lesbian,-0.2847222222222222,,0.5694444444444444,,
pansexual,0.5694444444444444,,,,-0.2847222222222222
straight,,,,,
