,bisexual,gay,lesbian,pansexual,straight
bisexual,,,,,
gay,,0.2847222222222222,,,0.0
lesbian,0.0,,0.2847222222222222,,
pansexual,0.2847222222222222,,,,0.0
straight,,,,,
