,bisexual,gay,lesbian,pansexual,straight
bisexual,-0.00462962962962965,,0.0092592592592593,,
gay,-0.00462962962962965,0.0092592592592593,0.0092592592592593,,
lesbian,-0.00462962962962965,-0.00462962962962965,0.0092592592592593,,
pansexual,-0.00462962962962965,,0.0092592592592593,,
straight,-0.00462962962962965,,0.0092592592592593,,
