Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Baseline,0.03234111882789466,0.038293216630197024,0.20217391304347831,0.33369565217391306,0.15543478260869564,0.8358695652173913
