,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Baseline,-0.027777777777777776,0.0,-0.030303030303030304,0.00641025641025641,-0.007575757575757576,0.02857142857142857,-0.022727272727272728,-0.006097560975609756,,0.027777777777777776,-0.013888888888888888
