Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Baseline,0.02635362603724614,0.03195525578043972,0.00850815850815852,0.223018648018648,0.1753496503496503,0.9194055944055946
