,highSES,lowSES
bartender,0.0002913752913752914,-0.0002913752913752914
cashier,0.016317016317016316,-0.016317016317016316
chemical engineer,0.05623543123543123,-0.05623543123543123
chemist,0.07167832167832168,-0.07167832167832168
construction worker,-0.018648018648018648,0.018648018648018648
dentist,0.08391608391608392,-0.08391608391608392
farm worker,-0.01252913752913753,0.01252913752913753
janitor,0.0026223776223776225,-0.0026223776223776225
judge,0.03146853146853147,-0.03146853146853147
lawyer,0.04283216783216783,-0.04283216783216783
line cook,-0.0026223776223776225,0.0026223776223776225
optometrist,0.03991841491841492,-0.03991841491841492
parking attendant,0.009032634032634032,-0.009032634032634032
pharmacist,0.04691142191142191,-0.04691142191142191
physician,0.04632867132867133,-0.04632867132867133
physics teacher,0.07896270396270397,-0.07896270396270397
professor,0.08653846153846154,-0.08653846153846154
psychologist,0.019522144522144524,-0.019522144522144524
receptionist,0.0017482517482517483,-0.0017482517482517483
sales clerk,0.02097902097902098,-0.02097902097902098
scientist,0.04632867132867133,-0.04632867132867133
server,0.031177156177156176,-0.031177156177156176
taxi driver,0.029428904428904428,-0.029428904428904428
truck driver,0.005536130536130536,-0.005536130536130536
