,highSES,lowSES
bartender,0.0097392397109645,-0.010053408733898837
cashier,0.017604526878340146,-0.010374096196164728
chemical engineer,0.015878744135691087,-0.014435221941537351
chemist,0.015498869874071682,-0.010332579916047788
construction worker,0.011152416356877323,-0.004337050805452293
dentist,0.01639344262295082,-0.015762925598991173
farm worker,0.014111610006414367,-0.011866581141757537
janitor,0.011497923985946982,-0.0063877355477483235
judge,0.011456628477905073,-0.012111292962356792
lawyer,0.008620689655172414,-0.016206896551724137
line cook,0.013530522341095029,-0.006607929515418502
optometrist,0.01455026455026455,-0.013558201058201057
parking attendant,0.014939309056956116,-0.00778089013383131
pharmacist,0.006653992395437262,-0.019011406844106463
physician,0.018018018018018018,-0.018018018018018018
physics teacher,0.014705882352941176,-0.013398692810457516
professor,0.009651307596513076,-0.0136986301369863
psychologist,0.011252268602540834,-0.017785843920145192
receptionist,0.011845386533665835,-0.020261845386533667
sales clerk,0.010338345864661654,-0.021303258145363407
scientist,0.014935741576936437,-0.01597777005904828
server,0.004683109584764283,-0.012800499531689042
taxi driver,0.008849557522123894,-0.015257857796765334
truck driver,0.017364341085271316,-0.005271317829457364
