,highSES,lowSES
bartender,0.016671628460851445,-0.016671628460851445
cashier,0.018722139673105497,-0.018722139673105497
chemical engineer,0.023504273504273504,-0.023504273504273504
chemist,0.02380235010545345,-0.02380235010545345
construction worker,0.02553444180522565,-0.02553444180522565
dentist,0.023404255319148935,-0.023404255319148935
farm worker,0.02738095238095238,-0.02738095238095238
janitor,0.02987750224081267,-0.02987750224081267
judge,0.011893870082342177,-0.011893870082342177
lawyer,0.01676878426314092,-0.01676878426314092
line cook,0.027083333333333334,-0.027083333333333334
optometrist,0.023227383863080684,-0.023227383863080684
parking attendant,0.018850987432675045,-0.018850987432675045
pharmacist,0.017522658610271902,-0.017522658610271902
physician,0.018226002430133656,-0.018226002430133656
physics teacher,0.024539877300613498,-0.024539877300613498
professor,0.015776699029126214,-0.015776699029126214
psychologist,0.022661055357720946,-0.022661055357720946
receptionist,0.014806040864672786,-0.014806040864672786
sales clerk,0.01997614788312463,-0.01997614788312463
scientist,0.018593120545398203,-0.018593120545398203
server,0.015042117930204572,-0.015042117930204572
taxi driver,0.02420077681505826,-0.02420077681505826
truck driver,0.025679307255897284,-0.025679307255897284
