,highSES,lowSES
bartender,0.01745254133496632,-0.028475199020208206
cashier,0.033090467516697024,-0.03976927747419551
chemical engineer,0.03860407659048796,-0.04848672019765287
chemist,0.022113022113022112,-0.036855036855036855
construction worker,0.01725181598062954,-0.027239709443099273
dentist,0.02629950495049505,-0.039603960396039604
farm worker,0.03335354760460885,-0.040327471194663435
janitor,0.033475349969567865,-0.03956177723676202
judge,0.03962558502340094,-0.04742589703588144
lawyer,0.03799873337555415,-0.04844838505383154
line cook,0.028342575477510783,-0.03820086260012323
optometrist,0.02999381570810142,-0.04421768707482993
parking attendant,0.024725274725274724,-0.03571428571428571
pharmacist,0.03761467889908257,-0.046788990825688076
physician,0.01556178026766262,-0.03672580143168378
physics teacher,0.024860161591050343,-0.036668738346799255
professor,0.025766871165644172,-0.03496932515337423
psychologist,0.0370021950454688,-0.049545312010034495
receptionist,0.017602427921092564,-0.03338391502276176
sales clerk,0.01341054556537641,-0.028649801889667783
scientist,0.026046511627906978,-0.044651162790697675
server,0.021413276231263382,-0.03548485775466503
taxi driver,0.028088190878888555,-0.04077318030806403
truck driver,0.03393939393939394,-0.04242424242424243
