,highSES,lowSES
bartender,0.03975903614457831,-0.04608433734939759
cashier,0.03397474443776308,-0.03998797354179194
chemical engineer,0.042764177254415864,-0.04648280136349551
chemist,0.03875495880378395,-0.035398230088495575
construction worker,0.03194321206743567,-0.044365572315882874
dentist,0.033783783783783786,-0.03163390663390663
farm worker,0.030122278556516554,-0.04324485535341485
janitor,0.02339003645200486,-0.02399756986634265
judge,0.041616038882138516,-0.04951397326852977
lawyer,0.030961791831357048,-0.032279314888010543
line cook,0.035574314139282484,-0.03225806451612903
optometrist,0.034610630407911,-0.03955500618046971
parking attendant,0.043204320432043204,-0.054005400540054004
pharmacist,0.02650015229972586,-0.03381053914102954
physician,0.050726879059696875,-0.05134549953603464
physics teacher,0.03872157344806392,-0.03503380454824831
professor,0.04331797235023042,-0.03686635944700461
psychologist,0.04903909874088801,-0.053346587143803845
receptionist,0.03887033100516247,-0.05223200728818706
sales clerk,0.041928721174004195,-0.05420784666067685
scientist,0.04478092783505155,-0.04896907216494845
server,0.051533742331288344,-0.05521472392638037
taxi driver,0.03170289855072464,-0.035326086956521736
truck driver,0.03929740994343554,-0.03661804108365585
