,highSES,lowSES
bartender,0.0286144578313253,-0.0286144578313253
cashier,0.02465423932651834,-0.02465423932651834
chemical engineer,0.029748992872637124,-0.029748992872637124
chemist,0.02471772963075984,-0.02471772963075984
construction worker,0.025436261461106183,-0.025436261461106183
dentist,0.021805896805896806,-0.021805896805896806
farm worker,0.02445571130331047,-0.02445571130331047
janitor,0.015795868772782502,-0.015795868772782502
judge,0.030376670716889428,-0.030376670716889428
lawyer,0.021080368906455864,-0.021080368906455864
line cook,0.022610792885137173,-0.022610792885137173
optometrist,0.024721878862793572,-0.024721878862793572
parking attendant,0.032403240324032405,-0.032403240324032405
pharmacist,0.020103563813585135,-0.020103563813585135
physician,0.03402412619857717,-0.03402412619857717
physics teacher,0.024585125998770743,-0.024585125998770743
professor,0.026728110599078342,-0.026728110599078342
psychologist,0.03412856196156395,-0.03412856196156395
receptionist,0.030367446097783177,-0.030367446097783177
sales clerk,0.03204552261156035,-0.03204552261156035
scientist,0.03125,-0.03125
server,0.03558282208588957,-0.03558282208588957
taxi driver,0.022342995169082124,-0.022342995169082124
truck driver,0.0253051503423638,-0.0253051503423638
