,highSES,lowSES
bartender,0.029159475013611318,-0.03580193843496352
cashier,0.032962324318666796,-0.03602423117754596
chemical engineer,0.03956075770519992,-0.0451104171812496
chemist,0.03161750950604884,-0.03900094678010336
construction worker,0.027948481866607346,-0.03273815118066434
dentist,0.03354769247432714,-0.04088970805539786
farm worker,0.03205819048811384,-0.03788198328438932
janitor,0.028947295127427018,-0.031546945290257825
judge,0.031552097609802085,-0.04188162730297303
lawyer,0.029059413399328004,-0.03629812889064906
line cook,0.031977435937917756,-0.03595309674421358
optometrist,0.03266239831019106,-0.039867572593724636
parking attendant,0.03476494950275712,-0.03945668369754844
pharmacist,0.030867955728840317,-0.03982289221198494
physician,0.038499143362577745,-0.04618414343737733
physics teacher,0.0331751398722138,-0.036730118162785964
professor,0.030197310757159285,-0.035396626325496346
psychologist,0.03826892205972442,-0.04535834161771716
receptionist,0.028888850764596002,-0.037882757837742934
sales clerk,0.0309246331638041,-0.040940492503969195
scientist,0.03401731333321347,-0.043308874126663816
server,0.02806473508963862,-0.036846006886769
taxi driver,0.03179623847587075,-0.03752726658800344
truck driver,0.0338159182989209,-0.0359204740788557
