,highSES,lowSES
bartender,0.02165380448285828,-0.02165380448285828
cashier,0.022995518498737544,-0.022995518498737544
chemical engineer,0.028223724962149838,-0.028223724962149838
chemist,0.02353948542871738,-0.02353948542871738
construction worker,0.02022887768242388,-0.02022887768242388
dentist,0.02481246684324166,-0.02481246684324166
farm worker,0.02331339125750104,-0.02331339125750104
janitor,0.020164746805894956,-0.020164746805894956
judge,0.02447790830425836,-0.02447790830425836
lawyer,0.021785847429992337,-0.021785847429992337
line cook,0.02264351089404378,-0.02264351089404378
optometrist,0.02417665696797188,-0.02417665696797188
parking attendant,0.024740544400101837,-0.024740544400101837
pharmacist,0.0235636159802751,-0.0235636159802751
physician,0.02822776226665168,-0.02822776226665168
physics teacher,0.02330175267833322,-0.02330175267833322
professor,0.021864645694218542,-0.021864645694218542
psychologist,0.027875754559147158,-0.027875754559147158
receptionist,0.0222572028674463,-0.0222572028674463
sales clerk,0.02395504188925776,-0.02395504188925776
scientist,0.025775395819959118,-0.025775395819959118
server,0.02163691399213586,-0.02163691399213586
taxi driver,0.02310783502129138,-0.02310783502129138
truck driver,0.02324546412592552,-0.02324546412592552
