,highSES,lowSES
bartender,0.011144578313253013,-0.01746987951807229
cashier,0.009320505111244739,-0.015333734215273603
chemical engineer,0.013015184381778741,-0.01673380849085838
chemist,0.014037229173024107,-0.010680500457735734
construction worker,0.006506950606329488,-0.01892931085477669
dentist,0.011977886977886978,-0.009828009828009828
farm worker,0.0056665672532060845,-0.018789144050104383
janitor,0.007594167679222357,-0.008201701093560146
judge,0.011239368165249088,-0.01913730255164034
lawyer,0.009881422924901186,-0.011198945981554678
line cook,0.012963521254145313,-0.00964727163099186
optometrist,0.009888751545117428,-0.014833127317676144
parking attendant,0.010801080108010801,-0.021602160216021602
pharmacist,0.006396588486140725,-0.01370697532744441
physician,0.016702752861119705,-0.01732137333745747
physics teacher,0.014136447449293177,-0.010448678549477565
professor,0.016589861751152075,-0.010138248847926268
psychologist,0.014910536779324055,-0.019218025182239893
receptionist,0.00850288490737929,-0.021864561190403888
sales clerk,0.009883198562443846,-0.022162324049116503
scientist,0.013530927835051547,-0.017719072164948453
server,0.015950920245398775,-0.0196319018404908
taxi driver,0.009359903381642512,-0.012983091787439614
truck driver,0.013992259601071748,-0.011312890741292051
